Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_690,4.45758E+11,ABCDE6878F,5,15293,Yes,0,238109,Employed,49,Own,168009,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_486,6.21865E+11,ABCDE9048F,5,71019,Yes,0,240774,Employed,26,,225196,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_366,8.0294E+11,ABCDE1853F,1,16296,No,2,91378,Employed,26,,143085,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_51,7.36102E+11,ABCDE7666F,4,29282,Yes,1,271524,Unemployed,55,Own,346833,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_118,5.1005E+11,ABCDE8508F,2,82560,Yes,1,41505,Unemployed,22,Own,60346,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_20,7.41367E+11,ABCDE6493F,4,66209,Yes,0,254869,Employed,60,,226522,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_206,5.72613E+11,ABCDE1742F,4,77485,Yes,2,140907,Unemployed,44,Own,37843,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_748,4.62162E+11,ABCDE6644F,5,33161,No,1,51173,Employed,46,Rent,107644,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_295,1.53586E+11,ABCDE8697F,0,6104,Yes,2,151850,Self-Employed,72,Rent,107114,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_539,7.8778E+11,ABCDE3233F,1,35923,Yes,0,253415,Employed,71,Own,368725,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_521,2.91908E+11,ABCDE4687F,3,19285,Yes,0,46682,Employed,31,,31289,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_389,1.24906E+11,ABCDE1525F,0,65336,No,0,37685,Unemployed,65,Own,65527,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_867,2.90748E+11,ABCDE4599F,4,24999,No,0,88452,Self-Employed,49,Own,111293,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_208,5.41981E+11,ABCDE2357F,2,15031,No,2,226645,Employed,36,Own,208899,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_129,3.54177E+11,ABCDE1063F,2,20209,No,0,85535,Employed,25,Own,146162,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_496,8.7086E+11,ABCDE3806F,5,37903,No,0,101053,Employed,73,Own,22706,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_843,6.85865E+11,ABCDE1150F,3,84375,Yes,0,30280,Self-Employed,51,Own,73840,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_583,7.33383E+11,ABCDE2577F,5,58781,Yes,0,285738,Employed,46,,315401,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_689,8.40814E+11,ABCDE9259F,2,30436,Yes,2,168749,Unemployed,75,,334291,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_734,6.90075E+11,ABCDE6707F,3,48440,Yes,2,41103,Employed,55,,28218,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_587,9.75693E+11,ABCDE1113F,0,96188,Yes,0,178770,Self-Employed,57,Own,238751,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_186,6.62386E+11,ABCDE3854F,0,85647,Yes,1,189844,Unemployed,47,Rent,156486,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_431,5.84803E+11,ABCDE9430F,1,46322,Yes,2,288617,Employed,57,Own,317156,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_498,1.53794E+11,ABCDE5904F,5,49894,Yes,2,33279,Employed,45,Rent,69860,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_893,2.33507E+11,ABCDE5050F,1,96583,Yes,0,212390,Employed,57,Rent,398968,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_648,3.34523E+11,ABCDE6904F,4,75131,No,2,123106,Self-Employed,57,Rent,27518,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_974,1.78647E+11,ABCDE2146F,1,91420,No,2,138889,Employed,69,,129283,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_990,5.07277E+11,ABCDE5133F,3,33139,No,1,87183,Employed,43,Rent,111137,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_625,9.53487E+11,ABCDE9276F,3,65206,Yes,0,286224,Unemployed,61,Own,175145,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_43,3.99509E+11,ABCDE9450F,0,54690,No,0,112709,Self-Employed,52,Rent,134352,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_962,4.49498E+11,ABCDE6148F,5,71279,No,0,228962,Employed,47,Rent,296146,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_588,6.01725E+11,ABCDE6645F,1,42569,Yes,0,148009,Employed,28,,41234,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_228,2.11009E+11,ABCDE3162F,2,68057,Yes,2,70830,Employed,70,,58559,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_564,9.72137E+11,ABCDE8077F,2,45134,Yes,1,47257,Employed,26,Rent,33387,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_238,5.86216E+11,ABCDE9758F,0,60117,No,0,162243,Unemployed,29,,335959,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_729,2.57978E+11,ABCDE9702F,0,42336,Yes,0,201639,Employed,20,,249571,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_577,6.71227E+11,ABCDE6602F,4,72110,No,1,111583,Employed,56,,50829,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_504,7.47719E+11,ABCDE1071F,5,74327,Yes,2,207730,Employed,24,,190807,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_434,2.049E+11,ABCDE2773F,5,83024,No,0,226405,Employed,60,Own,318534,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_979,6.7573E+11,ABCDE9560F,2,95666,Yes,0,167273,Employed,63,Rent,186085,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_725,7.19229E+11,ABCDE6098F,0,41793,Yes,1,174244,Employed,38,Own,344323,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_306,7.45079E+11,ABCDE5634F,3,22285,No,0,288054,Employed,42,Rent,233883,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_128,5.6005E+11,ABCDE3819F,5,89083,Yes,1,167116,Employed,27,Rent,235945,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_414,8.56706E+11,ABCDE3762F,0,39969,Yes,2,227194,Self-Employed,70,Rent,112856,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_401,5.46309E+11,ABCDE1683F,2,24235,No,1,72713,Employed,54,Own,35889,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_649,9.84668E+11,ABCDE7075F,4,83720,Yes,1,151678,Unemployed,24,Own,261269,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_564,5.94006E+11,ABCDE2003F,2,55824,No,0,81188,Employed,64,Own,73714,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_816,2.4408E+11,ABCDE6237F,0,63069,Yes,2,81544,Unemployed,34,,86624,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_374,7.00942E+11,ABCDE4422F,3,31760,No,1,45255,Employed,36,,100655,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_833,8.98353E+11,ABCDE1168F,2,20916,Yes,0,35536,Unemployed,43,Rent,58369,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_87,2.1736E+11,ABCDE4046F,3,84325,Yes,2,127088,Self-Employed,43,,143232,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_157,9.68367E+11,ABCDE4081F,1,76075,No,0,106412,Employed,28,Rent,46643,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_931,3.7148E+11,ABCDE9721F,1,38720,Yes,1,171120,Self-Employed,61,Own,112554,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_256,5.39806E+11,ABCDE5404F,4,37531,Yes,2,270404,Self-Employed,66,,179617,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_342,7.9419E+11,ABCDE8923F,4,20187,No,0,217471,Employed,47,Rent,296147,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_386,5.92169E+11,ABCDE9137F,1,76964,No,2,217738,Unemployed,40,Rent,379306,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_289,6.39923E+11,ABCDE5770F,0,76792,Yes,0,151525,Employed,51,Rent,306607,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_876,2.69466E+11,ABCDE3169F,0,15969,Yes,2,221600,Unemployed,39,,274773,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_769,7.16613E+11,ABCDE2118F,0,79147,No,0,132235,Employed,39,Rent,93769,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_840,8.12421E+11,ABCDE3075F,3,19335,No,1,258013,Employed,57,Own,361723,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_193,1.17644E+11,ABCDE6961F,5,27481,Yes,2,134609,Employed,65,Rent,134864,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_735,4.78211E+11,ABCDE3519F,4,75232,Yes,0,199493,Unemployed,48,Rent,199418,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_185,2.58723E+11,ABCDE5833F,1,50241,Yes,2,194452,Employed,39,Rent,172828,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_902,4.72163E+11,ABCDE4021F,3,47768,Yes,2,93819,Employed,58,Own,144933,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_607,2.38618E+11,ABCDE8296F,3,15340,No,0,87234,Employed,62,Own,94812,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_473,9.64998E+11,ABCDE1377F,1,47325,Yes,1,223647,Employed,23,Rent,157197,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_192,5.13495E+11,ABCDE7996F,2,38695,No,2,62222,Employed,49,Rent,99046,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_742,7.51816E+11,ABCDE1237F,4,72217,Yes,0,283393,Employed,18,Rent,394560,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_37,6.22221E+11,ABCDE4768F,4,50874,No,1,265612,Unemployed,45,,160055,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_608,9.77968E+11,ABCDE7054F,5,55911,Yes,2,155720,Employed,47,Own,147694,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_645,1.40677E+11,ABCDE9855F,0,20409,No,0,47725,Employed,22,,128390,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_27,6.60626E+11,ABCDE8322F,4,85597,Yes,2,278645,Employed,49,Own,306478,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_286,7.49039E+11,ABCDE6427F,0,54482,No,0,250751,Employed,68,Rent,360935,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_811,7.08011E+11,ABCDE6746F,4,99762,Yes,1,191302,Unemployed,65,Own,175449,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_571,8.38834E+11,ABCDE9896F,0,93866,No,0,263674,Employed,70,,140139,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_912,3.16182E+11,ABCDE3241F,4,77297,No,2,116050,Employed,69,Rent,88172,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_392,4.80967E+11,ABCDE7160F,1,38273,No,0,167751,Unemployed,40,Rent,285482,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_596,8.45315E+11,ABCDE6444F,3,41679,Yes,2,244277,Employed,20,Rent,254468,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_558,6.24484E+11,ABCDE2783F,3,15822,No,1,115438,Unemployed,26,Rent,63040,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_501,6.38101E+11,ABCDE1482F,2,82974,No,2,133270,Unemployed,50,Own,82411,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_231,6.82659E+11,ABCDE8845F,3,13382,No,0,148600,Employed,53,Own,135182,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_439,9.18824E+11,ABCDE6910F,3,56853,No,2,121081,Employed,45,,73592,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_400,3.59003E+11,ABCDE7371F,2,9916,Yes,2,232576,Employed,38,,393156,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_823,9.64911E+11,ABCDE9492F,2,69151,No,0,291906,Unemployed,75,,304025,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_735,6.1942E+11,ABCDE3318F,2,11565,No,0,120749,Self-Employed,41,,45543,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_633,5.94597E+11,ABCDE8215F,3,62933,Yes,1,163994,Unemployed,74,Rent,168859,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_130,2.07157E+11,ABCDE4985F,4,61112,Yes,1,135282,Employed,25,,27487,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_177,2.79083E+11,ABCDE5218F,5,63934,Yes,0,182009,Self-Employed,19,,256245,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_149,9.25376E+11,ABCDE3114F,3,94418,Yes,2,205872,Employed,36,Rent,388666,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_409,7.10913E+11,ABCDE8509F,1,71089,Yes,1,104663,Employed,39,Own,148243,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_639,7.9152E+11,ABCDE3240F,0,48121,Yes,1,120605,Unemployed,20,Rent,102638,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_48,6.65773E+11,ABCDE2011F,1,70264,Yes,1,252404,Employed,45,Own,128716,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_928,2.5759E+11,ABCDE8654F,3,30357,No,1,48878,Unemployed,41,Own,57704,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_301,8.13288E+11,ABCDE1675F,3,38024,Yes,1,291254,Employed,29,Own,386754,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_781,3.42648E+11,ABCDE4713F,3,45708,No,0,119447,Employed,50,Rent,62946,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_248,1.46535E+11,ABCDE4177F,3,37146,Yes,0,40515,Self-Employed,44,Own,149462,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_358,4.34891E+11,ABCDE1819F,5,14683,Yes,1,239691,Self-Employed,56,Own,368732,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_332,2.49008E+11,ABCDE1030F,3,31815,Yes,2,266210,Employed,67,,211865,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_35,5.5544E+11,ABCDE9804F,0,57647,Yes,1,93981,Employed,68,Own,76625,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_200,9.43055E+11,ABCDE6045F,0,17500,No,1,36236,Employed,42,Rent,97679,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_118,2.07434E+11,ABCDE5579F,3,80089,Yes,1,240119,Self-Employed,21,Own,138479,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_142,1.45976E+11,ABCDE1091F,3,90870,Yes,0,43561,Employed,22,Own,97055,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_557,5.72495E+11,ABCDE3892F,1,98092,Yes,2,37416,Unemployed,63,Rent,88110,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_537,3.1162E+11,ABCDE9668F,1,82925,No,1,115417,Employed,70,Rent,32219,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_968,4.97383E+11,ABCDE5661F,1,5405,No,2,207039,Employed,31,Own,398460,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_310,5.96469E+11,ABCDE1747F,2,96766,No,2,269144,Employed,62,,375717,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_785,7.00739E+11,ABCDE7925F,0,98022,Yes,0,115024,Employed,60,Rent,112505,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_646,4.45899E+11,ABCDE7729F,5,99183,No,0,105402,Employed,72,Own,102634,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_779,3.25417E+11,ABCDE5606F,2,47947,Yes,2,154468,Employed,32,,198853,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_711,5.58634E+11,ABCDE2146F,5,11907,No,2,156143,Employed,46,Rent,174082,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_413,5.28645E+11,ABCDE8239F,3,40150,No,1,82725,Employed,61,,143536,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_681,7.99059E+11,ABCDE9313F,4,30628,Yes,1,175632,Employed,74,Own,187082,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_798,1.92616E+11,ABCDE6212F,3,77413,No,1,147839,Employed,29,Rent,55915,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_636,8.55407E+11,ABCDE1311F,0,48217,Yes,0,190605,Employed,41,Rent,151769,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_655,9.18816E+11,ABCDE5197F,0,62620,No,0,140204,Employed,28,Rent,135689,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_152,1.99833E+11,ABCDE7190F,5,23486,Yes,1,72365,Employed,74,Rent,134713,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_903,3.2557E+11,ABCDE2394F,0,59732,Yes,2,199889,Employed,29,Rent,371861,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_550,9.6839E+11,ABCDE3425F,2,59259,No,0,156949,Self-Employed,31,Own,234859,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_400,7.16279E+11,ABCDE8300F,4,46494,No,0,118972,Unemployed,70,Own,134453,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_928,9.22935E+11,ABCDE1033F,4,15838,Yes,1,29928,Self-Employed,29,Own,97382,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_313,5.59848E+11,ABCDE9914F,2,69596,Yes,0,94722,Self-Employed,40,Rent,98435,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_222,2.4717E+11,ABCDE8080F,4,31846,No,2,180174,Employed,27,Own,291943,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_665,8.67901E+11,ABCDE2037F,4,12443,No,1,70071,Employed,31,Own,99842,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_180,5.86063E+11,ABCDE2554F,3,88529,Yes,1,198984,Employed,20,Rent,283373,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_211,3.68875E+11,ABCDE6004F,1,96598,Yes,0,235064,Self-Employed,58,Rent,125582,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_98,3.6141E+11,ABCDE8306F,2,87604,No,0,78126,Employed,73,Rent,92374,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_273,1.23377E+11,ABCDE3517F,3,98056,No,0,105155,Employed,67,,39114,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_179,6.71524E+11,ABCDE6243F,0,37586,No,2,81454,Employed,38,Rent,39460,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_27,4.85314E+11,ABCDE7633F,5,92955,No,2,239854,Employed,52,Own,200921,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_204,3.44085E+11,ABCDE6052F,5,63946,Yes,0,233784,Employed,34,,175301,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_342,1.05511E+11,ABCDE1737F,4,98011,Yes,0,111191,Employed,48,Rent,65676,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_287,2.47479E+11,ABCDE9183F,1,99814,No,0,201464,Employed,58,Rent,109203,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_239,3.33826E+11,ABCDE8168F,4,64212,Yes,0,108452,Employed,39,Own,98746,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_690,4.50326E+11,ABCDE1225F,0,77465,Yes,1,194938,Employed,51,Rent,313287,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_92,9.35366E+11,ABCDE5823F,3,52559,Yes,0,263133,Employed,23,Rent,316429,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_748,1.12581E+11,ABCDE3854F,4,43146,Yes,2,108532,Unemployed,22,Own,107516,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_812,6.92607E+11,ABCDE6566F,5,22094,Yes,2,62221,Self-Employed,56,Rent,99580,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_783,2.98147E+11,ABCDE7780F,1,85684,No,1,25120,Employed,70,Rent,148112,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_813,2.15186E+11,ABCDE2397F,5,15761,Yes,1,171135,Self-Employed,45,Rent,170489,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_48,2.52382E+11,ABCDE2150F,3,43668,No,0,287183,Unemployed,65,,371309,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_155,6.05937E+11,ABCDE5995F,3,14260,Yes,1,136545,Self-Employed,35,Own,83709,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_582,5.45066E+11,ABCDE8678F,3,60008,No,0,274708,Self-Employed,37,Own,273335,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_607,6.87493E+11,ABCDE2738F,5,46359,Yes,2,294360,Employed,41,Rent,216972,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_187,7.63772E+11,ABCDE1451F,5,42994,No,2,215622,Unemployed,24,Own,252182,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_233,5.97106E+11,ABCDE8735F,5,44253,No,0,58177,Employed,59,Rent,67479,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_225,6.78418E+11,ABCDE4929F,1,37667,Yes,0,101505,Employed,60,Rent,24732,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_495,5.6226E+11,ABCDE2929F,5,62947,Yes,2,292627,Unemployed,58,Rent,260326,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_187,4.42144E+11,ABCDE3066F,2,23565,No,1,275797,Employed,58,Own,135156,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_595,9.3318E+11,ABCDE2527F,2,96485,Yes,1,68004,Employed,24,Own,30027,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_138,4.79643E+11,ABCDE3830F,5,76490,Yes,0,58816,Employed,75,Rent,37040,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_260,9.16712E+11,ABCDE6296F,4,5994,No,1,245424,Employed,75,Rent,347582,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_494,4.5572E+11,ABCDE6249F,0,32865,No,1,228658,Unemployed,71,Own,320995,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_961,6.81049E+11,ABCDE5327F,1,70079,No,1,136316,Unemployed,70,,20039,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_948,5.84624E+11,ABCDE3055F,5,98536,No,0,87222,Unemployed,67,Own,40853,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_861,3.27246E+11,ABCDE9684F,3,94528,No,0,162210,Employed,43,Rent,226938,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_752,8.00906E+11,ABCDE6087F,4,7267,No,1,68601,Employed,56,Rent,122790,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_42,6.01407E+11,ABCDE6015F,4,21630,Yes,1,88068,Self-Employed,74,,122392,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_406,2.56269E+11,ABCDE9525F,2,37451,No,0,262123,Self-Employed,64,Own,103175,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_526,7.11203E+11,ABCDE3641F,2,54486,Yes,0,164276,Employed,75,,283502,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_277,6.03641E+11,ABCDE8924F,5,72446,No,0,162521,Employed,60,,161188,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_570,2.42687E+11,ABCDE3359F,1,23225,No,0,147092,Self-Employed,73,Own,97593,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_361,3.27765E+11,ABCDE2622F,0,69417,Yes,2,120925,Self-Employed,19,Rent,28519,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_646,1.95506E+11,ABCDE7184F,2,11983,No,1,98462,Self-Employed,26,Rent,44216,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_139,1.19859E+11,ABCDE3806F,0,48402,No,1,123168,Self-Employed,73,,103867,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_575,7.63746E+11,ABCDE3060F,4,41329,Yes,2,96335,Unemployed,19,Rent,147393,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
