Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_931,2.7928E+11,ABCDE4966F,5,97952,Yes,1,278857,Employed,61,Rent,238959,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_751,7.65372E+11,ABCDE2998F,4,32431,No,0,104665,Employed,28,Own,90125,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_71,8.85508E+11,ABCDE8097F,2,39697,Yes,0,255165,Employed,70,Own,382937,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_102,7.99387E+11,ABCDE6716F,4,69483,Yes,0,247380,Unemployed,60,Own,292898,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_37,1.94682E+11,ABCDE8734F,2,80436,No,0,135430,Self-Employed,63,,139540,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_856,5.31938E+11,ABCDE1483F,4,80753,Yes,1,40629,Employed,49,Rent,43667,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_607,1.37055E+11,ABCDE9082F,1,13938,No,0,200866,Employed,50,Rent,269791,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_29,5.28899E+11,ABCDE5943F,2,24162,No,0,196990,Employed,74,,289496,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_663,7.72682E+11,ABCDE6805F,1,38301,Yes,2,50722,Self-Employed,52,Rent,94517,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_776,3.16241E+11,ABCDE8705F,2,85949,No,0,256212,Employed,22,Own,320376,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_645,2.86286E+11,ABCDE6590F,1,33054,Yes,0,177176,Self-Employed,37,,119270,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_301,5.2111E+11,ABCDE6408F,2,39604,No,1,67919,Self-Employed,66,Own,136868,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_233,3.99736E+11,ABCDE7111F,2,29553,No,2,256006,Employed,38,Own,141515,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_154,8.42694E+11,ABCDE2927F,1,41796,No,2,131300,Employed,50,Own,67904,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_830,1.71092E+11,ABCDE8047F,0,77299,No,2,43491,Unemployed,64,Own,30915,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_641,4.53058E+11,ABCDE4815F,0,37965,No,0,29793,Unemployed,43,Own,45715,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_428,9.98908E+11,ABCDE3026F,3,50330,Yes,2,184372,Employed,55,Own,201579,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_431,8.38662E+11,ABCDE6639F,3,75722,No,2,199012,Self-Employed,75,,350731,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_273,6.292E+11,ABCDE7839F,0,46594,No,1,164182,Employed,74,Rent,102878,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_959,1.52079E+11,ABCDE8807F,2,80981,Yes,0,37532,Employed,70,Own,62881,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_377,1.01371E+11,ABCDE4632F,5,87770,No,2,254678,Employed,18,Own,154404,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_989,1.36492E+11,ABCDE2653F,1,5802,Yes,1,51502,Employed,28,Own,52464,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_677,2.20894E+11,ABCDE1484F,4,77660,Yes,1,255095,Self-Employed,38,Own,334446,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_798,3.17705E+11,ABCDE7789F,1,51871,Yes,1,284221,Self-Employed,23,,197308,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_10,8.33723E+11,ABCDE7995F,2,28751,Yes,0,210606,Employed,57,Rent,165969,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_693,2.24472E+11,ABCDE5757F,4,86559,Yes,2,59816,Employed,54,Own,125418,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_530,4.20306E+11,ABCDE3903F,4,15290,Yes,0,212845,Self-Employed,32,,254626,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_862,7.01116E+11,ABCDE8127F,1,82623,No,0,67259,Employed,50,Rent,36398,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_607,3.82922E+11,ABCDE9591F,1,34148,Yes,0,248920,Unemployed,27,Rent,108052,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_862,6.07447E+11,ABCDE2966F,2,23986,No,2,123654,Employed,48,,40573,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_303,7.88157E+11,ABCDE2391F,4,71213,Yes,1,45537,Unemployed,18,Rent,21408,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_651,2.47986E+11,ABCDE6184F,0,74216,Yes,0,247272,Employed,49,Own,363798,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_855,4.17766E+11,ABCDE4704F,1,68489,Yes,0,99529,Unemployed,39,,64390,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_866,7.61562E+11,ABCDE8920F,0,12052,Yes,0,45946,Employed,19,,126682,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_396,7.63785E+11,ABCDE1467F,3,24188,No,0,129090,Employed,62,Own,84162,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_861,3.67372E+11,ABCDE8634F,0,36402,No,1,202745,Employed,73,,221269,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_166,5.77658E+11,ABCDE3812F,1,14353,No,2,93842,Employed,27,Rent,75140,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_907,6.16726E+11,ABCDE3446F,1,76410,Yes,0,37097,Employed,73,Own,37338,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_103,7.71038E+11,ABCDE8497F,4,80764,No,2,133044,Employed,63,Own,70334,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_999,3.72672E+11,ABCDE4511F,1,45285,Yes,0,85791,Unemployed,18,Rent,146303,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_133,7.05366E+11,ABCDE1275F,3,46650,No,0,277150,Employed,32,Own,137308,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_147,3.67615E+11,ABCDE5218F,5,75817,Yes,0,53318,Employed,49,,129062,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_983,9.9649E+11,ABCDE2882F,5,69691,No,1,196355,Employed,41,Rent,315322,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_767,7.91015E+11,ABCDE7855F,0,72844,Yes,0,239333,Employed,19,Own,179249,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_903,7.29827E+11,ABCDE6697F,2,99884,No,2,207458,Employed,22,,218429,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_226,1.17779E+11,ABCDE1963F,0,49398,No,1,178499,Employed,62,,364945,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_736,3.49809E+11,ABCDE9085F,4,16883,Yes,0,237825,Employed,70,Rent,138929,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_495,2.34043E+11,ABCDE9584F,4,91287,No,1,132601,Self-Employed,54,,115011,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_699,7.15124E+11,ABCDE3406F,3,53676,No,1,153203,Self-Employed,35,Own,144545,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_807,1.02715E+11,ABCDE2591F,3,76146,Yes,1,284286,Employed,41,,285842,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_677,8.4727E+11,ABCDE4660F,4,72659,No,2,267475,Employed,40,Rent,216948,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_396,3.9789E+11,ABCDE9382F,3,98302,No,2,232707,Employed,63,,272791,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_613,6.35095E+11,ABCDE1141F,2,33309,No,0,143872,Unemployed,58,,34375,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_576,2.59255E+11,ABCDE1736F,3,65733,Yes,2,164875,Unemployed,59,Rent,179923,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_673,6.31968E+11,ABCDE3323F,0,58109,Yes,0,235421,Employed,41,,172481,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_628,3.5585E+11,ABCDE1746F,2,9510,No,2,78013,Employed,51,Own,127606,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_758,5.01691E+11,ABCDE7857F,4,39998,Yes,2,94327,Employed,37,Own,115795,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_289,9.46297E+11,ABCDE4413F,3,80908,No,2,253922,Self-Employed,40,,195184,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_305,9.01021E+11,ABCDE8312F,4,74806,No,0,151224,Employed,37,Rent,294825,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_367,5.50226E+11,ABCDE7255F,0,58350,Yes,1,186792,Unemployed,25,Rent,354929,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_555,2.50004E+11,ABCDE5763F,4,42137,No,0,56701,Self-Employed,35,Own,106518,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_714,5.31526E+11,ABCDE8521F,0,73076,No,2,109103,Unemployed,42,,46557,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_312,7.89463E+11,ABCDE2575F,1,27871,No,1,81805,Employed,57,Own,124069,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_449,6.23462E+11,ABCDE6475F,4,39898,No,2,41386,Self-Employed,70,Own,142594,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_582,9.56829E+11,ABCDE2307F,1,92998,No,2,227054,Unemployed,28,Own,115440,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_765,8.06392E+11,ABCDE5066F,5,52610,No,2,188442,Employed,20,Own,319325,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_887,5.86418E+11,ABCDE1891F,2,7275,Yes,2,124845,Employed,74,Rent,68067,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_788,2.00898E+11,ABCDE3634F,0,55052,No,2,139921,Unemployed,34,Own,102514,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_258,1.91335E+11,ABCDE9431F,1,10168,Yes,2,32473,Unemployed,24,Own,22464,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_570,6.05335E+11,ABCDE1981F,3,63984,No,1,86710,Employed,25,Rent,53056,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_515,6.7323E+11,ABCDE9365F,5,55241,Yes,0,62366,Self-Employed,38,,107658,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_515,7.91144E+11,ABCDE3768F,5,99851,Yes,1,125814,Employed,62,Own,53401,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_176,3.81172E+11,ABCDE6736F,4,22456,No,0,291371,Employed,72,,150129,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_517,8.36531E+11,ABCDE3570F,1,76743,No,2,211021,Employed,34,Own,316794,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_406,2.19842E+11,ABCDE9406F,2,80423,Yes,1,263919,Employed,37,Own,142707,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_289,8.98368E+11,ABCDE7897F,1,24711,Yes,2,198048,Employed,50,Rent,218724,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_9,1.458E+11,ABCDE4496F,3,90875,Yes,1,243089,Employed,18,Rent,325685,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_132,6.82581E+11,ABCDE4572F,3,5487,No,0,279985,Employed,66,Rent,257366,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_216,6.98153E+11,ABCDE9072F,1,61080,No,0,136813,Employed,30,Own,117257,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_918,3.58057E+11,ABCDE6895F,2,52555,No,0,213126,Self-Employed,45,Own,361685,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_331,2.8972E+11,ABCDE3747F,4,96150,Yes,2,181824,Unemployed,22,Own,135194,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_704,7.15202E+11,ABCDE7954F,2,54684,No,1,177288,Employed,68,Own,227675,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_390,5.62145E+11,ABCDE3266F,3,37351,No,0,140409,Employed,69,,97636,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_386,3.46104E+11,ABCDE2977F,1,40616,Yes,0,172602,Employed,44,Rent,209139,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_733,6.15056E+11,ABCDE5898F,2,80988,Yes,0,254688,Employed,27,,356503,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_563,6.87821E+11,ABCDE4838F,0,14051,No,1,98954,Employed,20,,33488,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_160,4.68645E+11,ABCDE7553F,4,32875,No,2,140987,Unemployed,35,Own,126111,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_807,2.38761E+11,ABCDE6528F,5,73493,Yes,1,113575,Self-Employed,18,,122109,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_898,4.33357E+11,ABCDE4174F,1,8524,No,1,142564,Employed,33,Rent,145208,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_960,7.72792E+11,ABCDE1617F,3,77241,Yes,2,34499,Self-Employed,50,,75697,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_105,3.55052E+11,ABCDE8439F,2,20426,Yes,0,294724,Unemployed,73,,113000,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_723,4.67465E+11,ABCDE2307F,1,94085,No,1,52650,Employed,50,Rent,119476,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_756,5.60658E+11,ABCDE7571F,2,36386,No,0,294931,Self-Employed,52,Rent,252791,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_27,6.15071E+11,ABCDE9581F,0,43436,Yes,2,57385,Employed,56,,24883,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_962,8.74695E+11,ABCDE6880F,3,34169,Yes,2,85046,Employed,41,Rent,131453,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_958,2.3419E+11,ABCDE1805F,4,66113,Yes,1,91492,Employed,40,Own,41004,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_739,6.98479E+11,ABCDE2146F,3,92696,Yes,1,299260,Employed,24,Rent,279119,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_117,4.36106E+11,ABCDE2917F,0,96062,No,1,286314,Self-Employed,69,,240247,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_705,1.26608E+11,ABCDE7279F,4,60036,Yes,2,271959,Self-Employed,54,,124046,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_68,2.9492E+11,ABCDE7503F,3,92480,Yes,0,267463,Unemployed,37,,325347,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_168,1.97573E+11,ABCDE4953F,3,8361,No,1,38361,Self-Employed,72,Rent,88019,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_949,4.30241E+11,ABCDE5540F,4,94415,Yes,1,97353,Employed,38,,70082,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_813,9.47969E+11,ABCDE5062F,1,35910,Yes,0,100245,Employed,75,,56351,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_271,9.88364E+11,ABCDE6072F,4,91507,Yes,1,184967,Unemployed,73,Own,235036,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_581,8.83801E+11,ABCDE1264F,5,47459,No,0,81422,Employed,41,Own,62289,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_394,1.71991E+11,ABCDE6672F,2,59454,Yes,1,271646,Employed,74,,163667,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_359,9.05419E+11,ABCDE5119F,5,9219,No,2,215916,Employed,55,Rent,336385,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_561,7.0441E+11,ABCDE6269F,3,28071,No,2,282170,Employed,28,,249832,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_169,3.66526E+11,ABCDE6212F,3,28761,Yes,1,147777,Employed,56,Own,123194,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_549,3.86797E+11,ABCDE2700F,0,22641,No,0,241583,Employed,70,Rent,223948,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_353,1.68407E+11,ABCDE4722F,4,81113,No,1,142144,Employed,36,Rent,103752,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_276,9.65317E+11,ABCDE6698F,2,70353,No,1,277558,Self-Employed,58,Own,309871,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_990,8.46302E+11,ABCDE5792F,4,59411,No,1,113793,Employed,20,,29162,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_16,1.80039E+11,ABCDE8959F,0,48542,No,0,272074,Employed,32,Rent,253044,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_423,5.11176E+11,ABCDE3552F,3,82257,Yes,1,170108,Employed,62,Rent,148901,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_459,2.89771E+11,ABCDE9167F,1,29334,Yes,2,215598,Employed,25,,118141,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_12,9.27951E+11,ABCDE2513F,2,65976,No,1,81444,Employed,39,,30285,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_508,1.31955E+11,ABCDE7425F,3,95753,No,0,206387,Employed,28,Rent,255615,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_746,3.41144E+11,ABCDE2850F,2,75472,No,2,230447,Unemployed,31,,114416,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_265,6.78475E+11,ABCDE9357F,5,22499,No,0,296633,Employed,46,,297864,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_519,8.68511E+11,ABCDE7541F,3,32847,Yes,1,244660,Employed,63,Own,162553,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_635,8.06897E+11,ABCDE7888F,1,71536,Yes,0,56463,Employed,18,Own,117000,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_494,7.80521E+11,ABCDE3638F,2,55388,Yes,0,253758,Self-Employed,75,,172258,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_842,5.57465E+11,ABCDE3397F,1,30851,Yes,0,173694,Employed,65,,268178,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_86,7.30576E+11,ABCDE5709F,5,69204,No,0,275410,Employed,47,Own,195479,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_113,8.15737E+11,ABCDE5264F,1,59096,No,2,186260,Employed,26,Rent,162244,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_540,7.7433E+11,ABCDE7743F,1,74179,No,1,204997,Employed,20,,331582,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_4,8.28835E+11,ABCDE9886F,5,56730,No,2,164874,Unemployed,67,,357862,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_180,4.38742E+11,ABCDE3489F,4,41164,No,2,234930,Employed,38,,366029,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_122,5.08118E+11,ABCDE1657F,4,84443,No,2,142851,Employed,47,Own,83378,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_674,8.46513E+11,ABCDE6166F,4,10840,Yes,2,34290,Unemployed,24,Own,78936,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_2,4.32034E+11,ABCDE9688F,1,70111,Yes,0,131202,Employed,26,Own,108019,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_145,5.8509E+11,ABCDE5958F,4,39259,Yes,1,271445,Employed,46,,102774,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_885,4.19391E+11,ABCDE5514F,3,14516,No,0,99733,Unemployed,49,Own,103669,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_297,8.02141E+11,ABCDE5718F,1,67142,No,2,135042,Employed,22,Rent,39004,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_645,9.08423E+11,ABCDE5628F,2,34279,No,2,177740,Employed,43,Rent,209131,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_472,9.7612E+11,ABCDE8310F,5,96399,Yes,2,160956,Unemployed,44,Own,171383,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_85,9.21672E+11,ABCDE6539F,1,16857,Yes,1,299028,Self-Employed,56,Own,230709,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_358,9.25108E+11,ABCDE5949F,3,54752,No,2,232927,Employed,64,Rent,142681,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_602,7.8736E+11,ABCDE5003F,3,40369,Yes,0,124518,Self-Employed,65,Own,27695,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_503,3.50464E+11,ABCDE7719F,2,14245,Yes,2,148015,Employed,27,Rent,141715,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_827,9.29819E+11,ABCDE1386F,2,32542,Yes,1,63940,Unemployed,35,Own,131660,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_278,2.12857E+11,ABCDE7302F,1,42688,Yes,2,198795,Employed,72,Own,141241,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_953,8.7818E+11,ABCDE1620F,0,57306,No,2,123494,Employed,23,,147310,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_623,2.2671E+11,ABCDE2375F,5,37674,Yes,2,45714,Employed,71,Own,41561,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_31,8.8614E+11,ABCDE1066F,0,12978,No,2,266147,Employed,32,Rent,252197,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_780,6.66307E+11,ABCDE5763F,4,49970,Yes,0,280155,Employed,71,Own,330370,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_9,1.38458E+11,ABCDE2156F,2,99825,No,1,112202,Employed,70,Own,20682,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_947,3.75285E+11,ABCDE8099F,2,37937,Yes,2,33013,Employed,61,Own,69948,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_655,2.78549E+11,ABCDE4075F,2,16487,No,1,229329,Employed,56,Own,131339,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_252,1.34272E+11,ABCDE6431F,3,88829,Yes,1,278184,Employed,40,Own,315727,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_126,3.09521E+11,ABCDE2549F,0,66706,No,0,136345,Self-Employed,23,Own,113444,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_953,8.7354E+11,ABCDE7290F,5,82387,Yes,2,55398,Employed,37,,81994,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_683,5.34792E+11,ABCDE2612F,0,31541,No,0,79701,Employed,36,,103508,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_836,5.68495E+11,ABCDE4089F,1,64301,Yes,1,284190,Unemployed,57,Own,209280,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_208,3.6433E+11,ABCDE8220F,5,67603,Yes,0,25956,Unemployed,59,Rent,82852,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_856,2.41793E+11,ABCDE8309F,1,52971,No,1,38743,Unemployed,18,,76957,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_208,4.00134E+11,ABCDE7913F,2,80426,Yes,1,62505,Self-Employed,52,,119207,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_311,2.2829E+11,ABCDE7599F,0,48713,Yes,1,224399,Self-Employed,44,Rent,228821,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_115,9.73459E+11,ABCDE3452F,0,21295,No,0,179699,Self-Employed,28,Rent,266012,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_892,6.68018E+11,ABCDE2871F,2,14063,Yes,1,110903,Unemployed,68,,88459,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_564,2.54367E+11,ABCDE7894F,3,23844,Yes,2,61034,Self-Employed,59,Own,118728,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_907,3.25262E+11,ABCDE2410F,2,95930,Yes,0,207757,Unemployed,58,,124611,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_312,1.2054E+11,ABCDE8041F,3,92050,Yes,1,188303,Unemployed,31,Rent,223909,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_774,7.26172E+11,ABCDE5849F,0,88449,Yes,1,271458,Unemployed,67,Own,210609,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
