Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_360,290438172027,ABCDE2237F,2,35684,No,2,152534,Employed,62,No Property,383016,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_634,780599461965,ABCDE7488F,0,63625,No,2,55903,Self-Employed,69,No Property,90972,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_670,424028426742,ABCDE9184F,3,76429,Yes,2,202759,Unemployed,43,Rent,223954,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_256,418795257303,ABCDE2654F,1,23642,Yes,0,93229,Employed,19,Rent,47392,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_914,312149443467,ABCDE1657F,3,21445,No,0,200844,Unemployed,49,No Property,296810,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_431,720742038387,ABCDE7039F,0,78829,Yes,0,96009,Employed,40,No Property,48758,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_546,511903114044,ABCDE9066F,0,63982,Yes,1,294871,Self-Employed,39,Own,158281,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_806,819815005160,ABCDE6372F,2,98223,No,2,153504,Employed,31,Own,325045,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_801,598756291677,ABCDE4845F,0,94842,Yes,1,148002,Self-Employed,51,Own,29404,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_771,150334978549,ABCDE1966F,2,78118,Yes,1,187236,Employed,43,Own,140138,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_508,285821902750,ABCDE7730F,0,81110,No,1,287169,Employed,25,Rent,293711,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_748,529906927150,ABCDE3651F,0,32975,No,2,116585,Employed,29,Own,121527,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_430,631416963234,ABCDE1033F,4,87646,No,1,45091,Employed,30,Rent,70018,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_13,769611710869,ABCDE7248F,4,72167,No,2,35044,Self-Employed,51,Rent,83210,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_385,115711140110,ABCDE9614F,5,14997,No,2,32151,Unemployed,74,Own,111959,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_406,299278211724,ABCDE2172F,3,88311,No,1,208504,Unemployed,27,No Property,110287,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_130,826799192223,ABCDE3247F,2,63194,Yes,1,209314,Employed,35,Own,126532,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_653,893763504761,ABCDE2837F,2,62325,No,1,240090,Unemployed,68,No Property,120209,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_599,394264143364,ABCDE6306F,5,64691,No,2,43133,Employed,41,Rent,78757,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_346,638798355859,ABCDE7130F,0,37156,Yes,2,27150,Unemployed,44,Own,38972,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_920,467616238459,ABCDE6579F,4,70885,Yes,2,190392,Employed,21,No Property,273250,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_847,247798868473,ABCDE4716F,1,21118,Yes,0,145737,Unemployed,43,No Property,143622,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_673,494150893842,ABCDE7876F,2,21815,Yes,1,141414,Unemployed,53,No Property,83406,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_292,735007385164,ABCDE1802F,3,24336,Yes,2,284339,Employed,34,Own,108686,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_814,807822526449,ABCDE6726F,0,22729,No,1,72925,Unemployed,40,Rent,148980,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_288,945134652263,ABCDE2676F,3,52820,No,0,46301,Employed,49,No Property,136168,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_750,762900426238,ABCDE4274F,5,19599,No,2,51176,Employed,27,Own,84712,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_151,117160072363,ABCDE6290F,2,33285,Yes,2,282895,Self-Employed,67,Own,348105,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_329,225696312696,ABCDE9549F,2,33441,No,1,141465,Self-Employed,36,No Property,64794,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_450,768704330172,ABCDE1638F,2,55098,No,0,165594,Employed,71,Own,135875,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_59,468534579166,ABCDE2837F,5,62382,Yes,0,60529,Self-Employed,73,No Property,129318,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_649,579420681323,ABCDE8094F,3,52619,No,2,272351,Employed,37,No Property,227596,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_783,634374727717,ABCDE5339F,4,92346,Yes,2,98508,Self-Employed,26,No Property,63380,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_298,672884283460,ABCDE6562F,1,44977,Yes,1,163853,Unemployed,66,Own,290313,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_656,352031699568,ABCDE6117F,0,70704,Yes,0,151359,Self-Employed,70,No Property,208825,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_135,659372350386,ABCDE4651F,5,22655,Yes,1,274947,Employed,63,Own,249072,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_737,339144668482,ABCDE7517F,1,29532,Yes,2,52063,Unemployed,20,Own,56580,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_518,292977319879,ABCDE4225F,0,15306,Yes,1,30058,Employed,20,Own,63568,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_158,248916965895,ABCDE2935F,2,11411,Yes,0,59122,Self-Employed,49,Rent,145948,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_283,873084675854,ABCDE4118F,2,84852,No,0,94358,Employed,68,Rent,119565,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_167,716145346987,ABCDE8851F,2,34147,No,1,84405,Unemployed,28,Own,129728,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_945,242679674633,ABCDE1921F,3,90713,No,0,199485,Self-Employed,55,No Property,358011,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_755,401137361288,ABCDE4742F,2,61454,Yes,0,176042,Employed,38,Rent,393879,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_885,877135184063,ABCDE8407F,5,29326,Yes,1,92740,Employed,56,Own,45885,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_769,201761943195,ABCDE6001F,1,71792,No,1,294175,Employed,55,Rent,306480,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_974,574340228262,ABCDE6118F,4,31672,No,1,102462,Employed,38,Own,27555,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_960,875819946689,ABCDE1721F,3,73937,Yes,0,177621,Self-Employed,59,Rent,172422,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_170,374139206160,ABCDE1170F,4,46271,Yes,0,298394,Self-Employed,49,Own,155925,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_971,855243569819,ABCDE2911F,1,53133,No,1,153977,Employed,31,No Property,296335,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_941,843870496670,ABCDE5269F,3,78986,No,2,262080,Unemployed,32,Rent,378514,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_345,847414648474,ABCDE2490F,2,89024,No,2,113551,Unemployed,24,No Property,41151,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_368,184861500223,ABCDE8439F,4,68784,No,2,280316,Self-Employed,46,Rent,214298,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_520,791096708540,ABCDE8046F,3,29337,Yes,0,267849,Employed,29,Own,147720,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_491,854294308821,ABCDE1429F,1,74537,No,0,185300,Unemployed,65,Own,161370,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_254,831221726570,ABCDE2265F,4,88480,No,0,119862,Self-Employed,46,Rent,65357,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_957,456663831988,ABCDE5658F,5,55049,Yes,2,88824,Employed,75,Own,141821,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_743,863185741900,ABCDE3659F,3,33168,Yes,1,42660,Self-Employed,43,Rent,148016,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_296,214997300455,ABCDE4687F,2,10923,Yes,2,93769,Employed,65,No Property,79641,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_818,818965671500,ABCDE9386F,0,25346,Yes,0,190477,Employed,57,Own,215235,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_563,241917068694,ABCDE3004F,1,92395,Yes,0,63520,Employed,67,Own,76402,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_105,801700424437,ABCDE6261F,4,56103,No,0,143817,Employed,59,Rent,51310,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_215,914551500067,ABCDE2012F,3,57664,Yes,1,195061,Self-Employed,37,Own,224331,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_724,189931332069,ABCDE7980F,5,28108,No,2,71964,Employed,42,Rent,109202,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_851,674194173766,ABCDE8752F,0,99945,No,2,49528,Unemployed,24,No Property,47039,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_110,772623276647,ABCDE6592F,3,62560,Yes,0,101362,Employed,27,No Property,140387,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_712,162627572814,ABCDE9383F,2,15324,Yes,0,252285,Self-Employed,31,Rent,189852,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_355,535882730245,ABCDE8600F,1,97611,Yes,2,239575,Employed,41,Own,166853,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_212,668580994848,ABCDE7434F,4,38742,Yes,2,246101,Employed,74,No Property,184356,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_744,808355022727,ABCDE9586F,3,66593,Yes,1,163382,Employed,58,Rent,252009,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_872,963544312261,ABCDE1145F,4,19971,Yes,0,98941,Employed,22,Rent,95404,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_688,643107050813,ABCDE4187F,1,97262,Yes,2,96921,Employed,38,Rent,73975,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_892,923615021883,ABCDE5381F,1,90522,No,2,234829,Employed,68,No Property,285852,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_385,477195575110,ABCDE8016F,0,25254,No,1,263862,Employed,64,Own,192546,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_383,699082265943,ABCDE6199F,2,55549,Yes,2,77547,Employed,73,Rent,39866,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_532,446040341438,ABCDE2352F,2,81684,Yes,2,125803,Employed,24,Own,42866,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_77,571077095151,ABCDE9493F,1,87889,Yes,2,239965,Employed,60,No Property,219588,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_16,325574849908,ABCDE9306F,3,83760,Yes,2,85208,Employed,26,No Property,105542,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_608,185046663008,ABCDE5991F,0,42759,Yes,1,217426,Employed,43,Rent,365556,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_130,424003119470,ABCDE6361F,0,15154,No,2,41983,Employed,25,No Property,144018,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_839,639196814982,ABCDE3611F,2,43774,No,0,47940,Self-Employed,69,Own,117177,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_14,568791217406,ABCDE7656F,5,20237,No,0,28530,Employed,18,Rent,108902,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_344,780956355668,ABCDE9598F,5,54405,Yes,2,91735,Employed,47,Own,130339,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_409,847327021100,ABCDE5819F,2,15179,No,2,88836,Self-Employed,28,Own,76699,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_980,984468628446,ABCDE8665F,1,34487,Yes,2,117952,Employed,71,Own,86724,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_412,784308594286,ABCDE3125F,1,65100,No,0,107859,Employed,33,Own,140427,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_751,624572639874,ABCDE6672F,4,20369,Yes,1,94242,Employed,33,Rent,69533,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_14,654852010321,ABCDE2313F,0,50989,Yes,0,90319,Employed,52,No Property,114969,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_36,243341586081,ABCDE7222F,5,97559,Yes,2,96839,Employed,74,Rent,105282,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_843,890327377266,ABCDE5213F,0,55438,No,2,256286,Employed,45,No Property,187532,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_812,548449814342,ABCDE3618F,2,77910,Yes,0,83213,Employed,46,Own,41170,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_475,917440367753,ABCDE4344F,4,66820,No,0,66887,Employed,42,No Property,56553,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_295,561589243074,ABCDE7404F,3,17429,Yes,0,48516,Employed,19,No Property,84294,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_265,846598098187,ABCDE1878F,1,79207,No,2,180382,Unemployed,70,Own,303726,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_642,869883626826,ABCDE6159F,0,33059,Yes,0,105901,Employed,60,No Property,44542,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_41,989569513238,ABCDE8891F,0,83328,No,2,164592,Employed,23,Rent,253820,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_380,271184863776,ABCDE7269F,2,52711,Yes,2,196244,Employed,47,Rent,333672,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_433,358995495021,ABCDE9445F,3,33248,Yes,2,265907,Unemployed,49,Own,175486,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_392,858839729888,ABCDE1881F,0,78322,Yes,2,110287,Self-Employed,68,Rent,99346,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_205,808609364959,ABCDE3289F,5,58038,Yes,0,95911,Employed,65,Rent,101906,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_560,200224191468,ABCDE4230F,2,21628,No,1,69700,Self-Employed,66,No Property,20913,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_697,785764103632,ABCDE6724F,2,60117,No,2,266555,Employed,21,No Property,372201,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_215,925090383204,ABCDE9194F,2,32093,No,0,221974,Employed,60,Own,352787,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_846,296295741909,ABCDE5920F,5,60332,Yes,1,68791,Self-Employed,23,Rent,64397,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_649,972947513197,ABCDE2128F,3,27963,No,0,267736,Employed,59,No Property,194679,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_785,494605037712,ABCDE2317F,2,58857,No,1,149238,Employed,24,Own,107396,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_647,422927050854,ABCDE4203F,2,84604,Yes,2,179570,Self-Employed,72,No Property,375353,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_726,901702538352,ABCDE5489F,1,52292,Yes,1,219563,Employed,47,No Property,318790,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_343,847579292015,ABCDE2789F,4,81837,No,2,285564,Employed,34,Rent,115124,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_724,716935406550,ABCDE8294F,1,45422,Yes,2,39246,Employed,50,Rent,46434,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_605,293932541805,ABCDE3512F,3,10429,Yes,1,138135,Employed,25,Own,105500,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_358,911001823893,ABCDE9743F,4,18708,Yes,1,36892,Unemployed,50,Own,59576,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_617,589078552211,ABCDE9140F,2,20556,No,0,152388,Unemployed,74,Own,387414,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_202,861209630666,ABCDE2663F,5,70939,Yes,2,89224,Self-Employed,53,Rent,95659,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_334,986446430952,ABCDE6567F,3,41088,No,2,106178,Self-Employed,27,No Property,139935,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_190,135148583411,ABCDE4168F,5,82430,No,1,227815,Employed,74,Rent,292541,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_871,225610616625,ABCDE6216F,5,75362,Yes,1,229188,Employed,27,No Property,270053,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_613,112139047953,ABCDE6437F,0,30970,Yes,0,137483,Employed,18,Rent,92680,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_325,816987890995,ABCDE7569F,2,20301,No,1,100031,Employed,49,No Property,99096,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_427,923348622757,ABCDE8110F,0,20646,No,0,214459,Employed,26,No Property,135505,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_138,920212150213,ABCDE8205F,5,25328,No,1,40316,Employed,40,Own,142395,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_777,900399073376,ABCDE5654F,1,80543,Yes,2,267944,Employed,31,Rent,108097,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_727,815933302228,ABCDE2239F,2,69379,No,0,102939,Employed,74,Rent,143699,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_608,772601939980,ABCDE5753F,3,17156,Yes,2,198346,Unemployed,37,No Property,153406,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_933,410048485553,ABCDE1625F,0,32694,Yes,1,263099,Self-Employed,56,Own,335543,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_15,251279667698,ABCDE4525F,4,72645,Yes,1,146002,Employed,32,Own,106128,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_268,779827475606,ABCDE8683F,2,48609,No,2,260186,Employed,46,No Property,337220,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_264,964454703209,ABCDE3235F,2,67121,Yes,0,177403,Employed,53,Rent,285958,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_275,867247764012,ABCDE6530F,2,95983,No,2,89889,Employed,22,Own,42212,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_260,147412212271,ABCDE7488F,2,26209,Yes,0,36648,Employed,62,No Property,110451,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_291,654373787731,ABCDE7044F,0,34483,Yes,0,28762,Unemployed,35,No Property,136410,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_439,518784832725,ABCDE3038F,3,30919,Yes,1,71196,Employed,62,Rent,92773,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_524,505997788807,ABCDE3899F,2,93677,No,0,272102,Employed,45,No Property,375678,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_706,416180822496,ABCDE9314F,3,47815,No,2,84609,Unemployed,68,No Property,63373,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_189,436843500535,ABCDE8551F,0,53253,No,0,164737,Employed,57,Own,249963,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_473,824837615105,ABCDE7706F,0,94738,Yes,0,166232,Self-Employed,38,Own,163824,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_915,543059745582,ABCDE9319F,4,34690,No,0,104319,Self-Employed,37,No Property,53823,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_782,212696630450,ABCDE3146F,0,62647,Yes,2,299195,Self-Employed,67,Own,113571,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_677,744292569054,ABCDE6793F,1,7975,No,2,173810,Employed,54,Own,325705,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_326,118425804569,ABCDE8277F,5,58636,Yes,2,252032,Self-Employed,27,No Property,182951,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_547,799009251013,ABCDE4448F,4,93194,No,2,43993,Employed,40,Rent,78194,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_736,173168733303,ABCDE6168F,1,50108,No,0,171818,Employed,29,Rent,276313,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_341,365599518205,ABCDE8511F,4,25505,No,0,177510,Employed,57,Own,193257,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_176,154430812307,ABCDE6181F,1,63190,No,0,247397,Employed,57,Rent,182240,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_195,867705755753,ABCDE9616F,0,44265,Yes,1,203646,Unemployed,37,Own,185072,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_636,879580536321,ABCDE8759F,3,76849,Yes,0,221626,Unemployed,74,No Property,336566,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_362,943091946603,ABCDE4450F,2,20479,No,1,155015,Employed,41,Rent,351300,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_948,478631257478,ABCDE2517F,5,68457,Yes,2,183239,Employed,59,Rent,287733,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_863,564942139125,ABCDE8349F,5,10137,No,1,264048,Employed,68,No Property,105090,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_73,565284447963,ABCDE8506F,3,58004,No,0,298065,Employed,44,Own,260263,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_885,627091393423,ABCDE3251F,5,26706,No,1,58325,Employed,72,No Property,113804,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_407,254599756046,ABCDE3104F,4,91782,No,0,198276,Employed,35,Own,204234,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_242,552766873587,ABCDE6803F,2,33714,No,1,232324,Employed,21,Rent,327335,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_998,789792209497,ABCDE3915F,1,39660,Yes,1,57328,Employed,58,No Property,42489,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_626,292859358007,ABCDE7820F,1,17846,No,1,94498,Employed,58,Own,60656,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_904,296122213248,ABCDE2384F,5,17266,No,0,177327,Self-Employed,70,No Property,325052,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_629,668509419662,ABCDE3526F,0,53496,Yes,2,267246,Employed,25,Own,200055,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_555,132271647390,ABCDE5809F,0,22450,No,0,192031,Employed,22,Rent,347896,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_771,415776534631,ABCDE3307F,5,5522,Yes,1,30280,Self-Employed,42,Rent,57302,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_780,727559474444,ABCDE8463F,4,63433,Yes,1,39819,Self-Employed,41,Own,59662,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_539,296958714056,ABCDE8948F,4,36290,Yes,0,272994,Employed,38,Rent,337151,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_9,678932178378,ABCDE6456F,0,60555,Yes,0,278345,Unemployed,50,Rent,348053,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_363,137334343671,ABCDE5559F,1,18736,Yes,1,279396,Unemployed,41,Own,206955,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_54,355438866623,ABCDE7195F,2,57806,Yes,0,65164,Employed,43,Rent,50762,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_844,947544815179,ABCDE6801F,3,91962,Yes,0,113406,Unemployed,71,Rent,80367,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_494,537404595978,ABCDE9520F,3,26540,No,2,89852,Employed,69,No Property,127525,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_572,470834291564,ABCDE3469F,1,59324,No,1,37584,Unemployed,67,Rent,122931,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_460,809292930634,ABCDE2968F,1,32605,No,0,42734,Employed,53,Rent,104939,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_483,780490139861,ABCDE5004F,3,72323,Yes,0,220787,Employed,20,No Property,357341,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_718,840422035914,ABCDE3947F,5,95640,Yes,2,35229,Employed,42,Rent,133271,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
