Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_233,399735586784,ABCDE7111F,2,29553,No,2,256006,Employed,38,Own,141515,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_154,842694277247,ABCDE2927F,1,41796,No,2,131300,Employed,50,Own,67904,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_830,171091895676,ABCDE8047F,0,77299,No,2,43491,Unemployed,64,Own,30915,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_641,453057685404,ABCDE4815F,0,37965,No,0,29793,Unemployed,43,Own,45715,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_428,998908486839,ABCDE3026F,3,50330,Yes,2,184372,Employed,55,Own,201579,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_431,838661620070,ABCDE6639F,3,75722,No,2,199012,Self-Employed,75,None,350731,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_273,629200081103,ABCDE7839F,0,46594,No,1,164182,Employed,74,Rent,102878,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_959,152079142552,ABCDE8807F,2,80981,Yes,0,37532,Employed,70,Own,62881,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_377,101370627464,ABCDE4632F,5,87770,No,2,254678,Employed,18,Own,154404,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_989,136491765804,ABCDE2653F,1,5802,Yes,1,51502,Employed,28,Own,52464,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_677,220894429180,ABCDE1484F,4,77660,Yes,1,255095,Self-Employed,38,Own,334446,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_798,317704509247,ABCDE7789F,1,51871,Yes,1,284221,Self-Employed,23,None,197308,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_10,833722629637,ABCDE7995F,2,28751,Yes,0,210606,Employed,57,Rent,165969,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_693,224472081988,ABCDE5757F,4,86559,Yes,2,59816,Employed,54,Own,125418,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_530,420305822066,ABCDE3903F,4,15290,Yes,0,212845,Self-Employed,32,None,254626,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_862,701115782331,ABCDE8127F,1,82623,No,0,67259,Employed,50,Rent,36398,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_607,382921622402,ABCDE9591F,1,34148,Yes,0,248920,Unemployed,27,Rent,108052,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_862,607447241292,ABCDE2966F,2,23986,No,2,123654,Employed,48,None,40573,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_303,788156511255,ABCDE2391F,4,71213,Yes,1,45537,Unemployed,18,Rent,21408,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_651,247985600012,ABCDE6184F,0,74216,Yes,0,247272,Employed,49,Own,363798,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_855,417765968719,ABCDE4704F,1,68489,Yes,0,99529,Unemployed,39,None,64390,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_866,761562498345,ABCDE8920F,0,12052,Yes,0,45946,Employed,19,None,126682,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_396,763785438871,ABCDE1467F,3,24188,No,0,129090,Employed,62,Own,84162,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_861,367371649373,ABCDE8634F,0,36402,No,1,202745,Employed,73,None,221269,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_166,577657701923,ABCDE3812F,1,14353,No,2,93842,Employed,27,Rent,75140,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_907,616726228100,ABCDE3446F,1,76410,Yes,0,37097,Employed,73,Own,37338,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_103,771037967997,ABCDE8497F,4,80764,No,2,133044,Employed,63,Own,70334,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_999,372672066096,ABCDE4511F,1,45285,Yes,0,85791,Unemployed,18,Rent,146303,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_133,705365884189,ABCDE1275F,3,46650,No,0,277150,Employed,32,Own,137308,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_147,367614500435,ABCDE5218F,5,75817,Yes,0,53318,Employed,49,None,129062,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_983,996490499306,ABCDE2882F,5,69691,No,1,196355,Employed,41,Rent,315322,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_767,791014519149,ABCDE7855F,0,72844,Yes,0,239333,Employed,19,Own,179249,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_903,729827178721,ABCDE6697F,2,99884,No,2,207458,Employed,22,None,218429,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_226,117779479790,ABCDE1963F,0,49398,No,1,178499,Employed,62,None,364945,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_736,349809088983,ABCDE9085F,4,16883,Yes,0,237825,Employed,70,Rent,138929,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_495,234042821234,ABCDE9584F,4,91287,No,1,132601,Self-Employed,54,None,115011,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_699,715124333030,ABCDE3406F,3,53676,No,1,153203,Self-Employed,35,Own,144545,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_807,102715465114,ABCDE2591F,3,76146,Yes,1,284286,Employed,41,None,285842,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_677,847270144344,ABCDE4660F,4,72659,No,2,267475,Employed,40,Rent,216948,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_396,397890441128,ABCDE9382F,3,98302,No,2,232707,Employed,63,None,272791,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_613,635094596097,ABCDE1141F,2,33309,No,0,143872,Unemployed,58,None,34375,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_576,259255051297,ABCDE1736F,3,65733,Yes,2,164875,Unemployed,59,Rent,179923,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_673,631968360812,ABCDE3323F,0,58109,Yes,0,235421,Employed,41,None,172481,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_628,355849809761,ABCDE1746F,2,9510,No,2,78013,Employed,51,Own,127606,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_758,501691342910,ABCDE7857F,4,39998,Yes,2,94327,Employed,37,Own,115795,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_289,946297128905,ABCDE4413F,3,80908,No,2,253922,Self-Employed,40,None,195184,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_305,901020695614,ABCDE8312F,4,74806,No,0,151224,Employed,37,Rent,294825,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_367,550226041084,ABCDE7255F,0,58350,Yes,1,186792,Unemployed,25,Rent,354929,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_555,250004097833,ABCDE5763F,4,42137,No,0,56701,Self-Employed,35,Own,106518,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_714,531525995811,ABCDE8521F,0,73076,No,2,109103,Unemployed,42,None,46557,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_312,789462627184,ABCDE2575F,1,27871,No,1,81805,Employed,57,Own,124069,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_449,623462122658,ABCDE6475F,4,39898,No,2,41386,Self-Employed,70,Own,142594,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_582,956828732110,ABCDE2307F,1,92998,No,2,227054,Unemployed,28,Own,115440,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_765,806392158462,ABCDE5066F,5,52610,No,2,188442,Employed,20,Own,319325,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_887,586418002155,ABCDE1891F,2,7275,Yes,2,124845,Employed,74,Rent,68067,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_788,200897907933,ABCDE3634F,0,55052,No,2,139921,Unemployed,34,Own,102514,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_258,191335245336,ABCDE9431F,1,10168,Yes,2,32473,Unemployed,24,Own,22464,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_570,605335304547,ABCDE1981F,3,63984,No,1,86710,Employed,25,Rent,53056,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_515,673230259655,ABCDE9365F,5,55241,Yes,0,62366,Self-Employed,38,None,107658,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_515,791143638719,ABCDE3768F,5,99851,Yes,1,125814,Employed,62,Own,53401,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_176,381172264720,ABCDE6736F,4,22456,No,0,291371,Employed,72,None,150129,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_517,836531422180,ABCDE3570F,1,76743,No,2,211021,Employed,34,Own,316794,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_406,219842228052,ABCDE9406F,2,80423,Yes,1,263919,Employed,37,Own,142707,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_289,898368275597,ABCDE7897F,1,24711,Yes,2,198048,Employed,50,Rent,218724,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_9,145799651210,ABCDE4496F,3,90875,Yes,1,243089,Employed,18,Rent,325685,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_132,682580786953,ABCDE4572F,3,5487,No,0,279985,Employed,66,Rent,257366,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_216,698153357282,ABCDE9072F,1,61080,No,0,136813,Employed,30,Own,117257,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_918,358057406732,ABCDE6895F,2,52555,No,0,213126,Self-Employed,45,Own,361685,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_331,289720301965,ABCDE3747F,4,96150,Yes,2,181824,Unemployed,22,Own,135194,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_704,715201516148,ABCDE7954F,2,54684,No,1,177288,Employed,68,Own,227675,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_390,562144833031,ABCDE3266F,3,37351,No,0,140409,Employed,69,None,97636,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_386,346104122422,ABCDE2977F,1,40616,Yes,0,172602,Employed,44,Rent,209139,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_733,615055624897,ABCDE5898F,2,80988,Yes,0,254688,Employed,27,None,356503,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_563,687821476568,ABCDE4838F,0,14051,No,1,98954,Employed,20,None,33488,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_160,468644864744,ABCDE7553F,4,32875,No,2,140987,Unemployed,35,Own,126111,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_807,238761196983,ABCDE6528F,5,73493,Yes,1,113575,Self-Employed,18,None,122109,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_898,433357051550,ABCDE4174F,1,8524,No,1,142564,Employed,33,Rent,145208,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_960,772792006912,ABCDE1617F,3,77241,Yes,2,34499,Self-Employed,50,None,75697,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_105,355052345466,ABCDE8439F,2,20426,Yes,0,294724,Unemployed,73,None,113000,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_723,467464600736,ABCDE2307F,1,94085,No,1,52650,Employed,50,Rent,119476,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_756,560657887302,ABCDE7571F,2,36386,No,0,294931,Self-Employed,52,Rent,252791,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_27,615071475873,ABCDE9581F,0,43436,Yes,2,57385,Employed,56,None,24883,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_962,874694693396,ABCDE6880F,3,34169,Yes,2,85046,Employed,41,Rent,131453,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_958,234189672452,ABCDE1805F,4,66113,Yes,1,91492,Employed,40,Own,41004,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_739,698479105246,ABCDE2146F,3,92696,Yes,1,299260,Employed,24,Rent,279119,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_117,436106435027,ABCDE2917F,0,96062,No,1,286314,Self-Employed,69,None,240247,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_705,126608468341,ABCDE7279F,4,60036,Yes,2,271959,Self-Employed,54,None,124046,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_68,294920263631,ABCDE7503F,3,92480,Yes,0,267463,Unemployed,37,None,325347,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_168,197573197205,ABCDE4953F,3,8361,No,1,38361,Self-Employed,72,Rent,88019,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_949,430241198349,ABCDE5540F,4,94415,Yes,1,97353,Employed,38,None,70082,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_813,947968579877,ABCDE5062F,1,35910,Yes,0,100245,Employed,75,None,56351,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_271,988364056265,ABCDE6072F,4,91507,Yes,1,184967,Unemployed,73,Own,235036,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_581,883801165211,ABCDE1264F,5,47459,No,0,81422,Employed,41,Own,62289,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_394,171991477725,ABCDE6672F,2,59454,Yes,1,271646,Employed,74,None,163667,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_359,905418809256,ABCDE5119F,5,9219,No,2,215916,Employed,55,Rent,336385,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_561,704410359922,ABCDE6269F,3,28071,No,2,282170,Employed,28,None,249832,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_169,366525853347,ABCDE6212F,3,28761,Yes,1,147777,Employed,56,Own,123194,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_549,386797164982,ABCDE2700F,0,22641,No,0,241583,Employed,70,Rent,223948,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_353,168406938821,ABCDE4722F,4,81113,No,1,142144,Employed,36,Rent,103752,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_276,965317145599,ABCDE6698F,2,70353,No,1,277558,Self-Employed,58,Own,309871,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_990,846302244458,ABCDE5792F,4,59411,No,1,113793,Employed,20,None,29162,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_16,180039496169,ABCDE8959F,0,48542,No,0,272074,Employed,32,Rent,253044,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_423,511175960377,ABCDE3552F,3,82257,Yes,1,170108,Employed,62,Rent,148901,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_459,289771396145,ABCDE9167F,1,29334,Yes,2,215598,Employed,25,None,118141,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_12,927951143988,ABCDE2513F,2,65976,No,1,81444,Employed,39,None,30285,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_508,131955443364,ABCDE7425F,3,95753,No,0,206387,Employed,28,Rent,255615,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_746,341144391361,ABCDE2850F,2,75472,No,2,230447,Unemployed,31,None,114416,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_265,678474766477,ABCDE9357F,5,22499,No,0,296633,Employed,46,None,297864,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_519,868510779011,ABCDE7541F,3,32847,Yes,1,244660,Employed,63,Own,162553,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_635,806896836498,ABCDE7888F,1,71536,Yes,0,56463,Employed,18,Own,117000,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_494,780520614281,ABCDE3638F,2,55388,Yes,0,253758,Self-Employed,75,None,172258,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_842,557464578602,ABCDE3397F,1,30851,Yes,0,173694,Employed,65,None,268178,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_86,730576325729,ABCDE5709F,5,69204,No,0,275410,Employed,47,Own,195479,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_113,815736525500,ABCDE5264F,1,59096,No,2,186260,Employed,26,Rent,162244,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_540,774330282660,ABCDE7743F,1,74179,No,1,204997,Employed,20,None,331582,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_4,828834904293,ABCDE9886F,5,56730,No,2,164874,Unemployed,67,None,357862,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_180,438741982931,ABCDE3489F,4,41164,No,2,234930,Employed,38,None,366029,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_122,508117545645,ABCDE1657F,4,84443,No,2,142851,Employed,47,Own,83378,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_674,846513368196,ABCDE6166F,4,10840,Yes,2,34290,Unemployed,24,Own,78936,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_2,432034498139,ABCDE9688F,1,70111,Yes,0,131202,Employed,26,Own,108019,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_145,585090375069,ABCDE5958F,4,39259,Yes,1,271445,Employed,46,None,102774,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_885,419391013295,ABCDE5514F,3,14516,No,0,99733,Unemployed,49,Own,103669,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_297,802141344346,ABCDE5718F,1,67142,No,2,135042,Employed,22,Rent,39004,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_645,908422662025,ABCDE5628F,2,34279,No,2,177740,Employed,43,Rent,209131,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_472,976119606809,ABCDE8310F,5,96399,Yes,2,160956,Unemployed,44,Own,171383,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_85,921672318003,ABCDE6539F,1,16857,Yes,1,299028,Self-Employed,56,Own,230709,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_358,925107622991,ABCDE5949F,3,54752,No,2,232927,Employed,64,Rent,142681,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_602,787360224253,ABCDE5003F,3,40369,Yes,0,124518,Self-Employed,65,Own,27695,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_503,350463802217,ABCDE7719F,2,14245,Yes,2,148015,Employed,27,Rent,141715,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_827,929818818763,ABCDE1386F,2,32542,Yes,1,63940,Unemployed,35,Own,131660,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_278,212856929129,ABCDE7302F,1,42688,Yes,2,198795,Employed,72,Own,141241,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_953,878179501052,ABCDE1620F,0,57306,No,2,123494,Employed,23,None,147310,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_623,226710383955,ABCDE2375F,5,37674,Yes,2,45714,Employed,71,Own,41561,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_31,886139995486,ABCDE1066F,0,12978,No,2,266147,Employed,32,Rent,252197,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_780,666307487702,ABCDE5763F,4,49970,Yes,0,280155,Employed,71,Own,330370,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_9,138457697484,ABCDE2156F,2,99825,No,1,112202,Employed,70,Own,20682,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_947,375284926680,ABCDE8099F,2,37937,Yes,2,33013,Employed,61,Own,69948,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_655,278548806238,ABCDE4075F,2,16487,No,1,229329,Employed,56,Own,131339,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_252,134271766678,ABCDE6431F,3,88829,Yes,1,278184,Employed,40,Own,315727,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_126,309521284071,ABCDE2549F,0,66706,No,0,136345,Self-Employed,23,Own,113444,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_953,873539921713,ABCDE7290F,5,82387,Yes,2,55398,Employed,37,None,81994,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_683,534791834005,ABCDE2612F,0,31541,No,0,79701,Employed,36,None,103508,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_836,568494979406,ABCDE4089F,1,64301,Yes,1,284190,Unemployed,57,Own,209280,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_208,364330491240,ABCDE8220F,5,67603,Yes,0,25956,Unemployed,59,Rent,82852,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_856,241792796920,ABCDE8309F,1,52971,No,1,38743,Unemployed,18,None,76957,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_208,400134346136,ABCDE7913F,2,80426,Yes,1,62505,Self-Employed,52,None,119207,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_311,228290204555,ABCDE7599F,0,48713,Yes,1,224399,Self-Employed,44,Rent,228821,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_115,973459437585,ABCDE3452F,0,21295,No,0,179699,Self-Employed,28,Rent,266012,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_892,668017969203,ABCDE2871F,2,14063,Yes,1,110903,Unemployed,68,None,88459,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_564,254366827265,ABCDE7894F,3,23844,Yes,2,61034,Self-Employed,59,Own,118728,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_907,325262166135,ABCDE2410F,2,95930,Yes,0,207757,Unemployed,58,None,124611,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_312,120539964906,ABCDE8041F,3,92050,Yes,1,188303,Unemployed,31,Rent,223909,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_774,726172054520,ABCDE5849F,0,88449,Yes,1,271458,Unemployed,67,Own,210609,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_38,733175711880,ABCDE8751F,5,73440,No,2,87161,Employed,39,None,118129,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_811,376635349849,ABCDE4690F,0,57621,Yes,1,29773,Employed,33,None,102102,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_826,906299993777,ABCDE9361F,5,12285,Yes,1,126504,Employed,75,None,105059,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_829,880747688446,ABCDE4208F,1,39833,Yes,2,50449,Unemployed,33,Own,85131,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_340,497982212026,ABCDE5055F,2,69461,No,2,112134,Employed,46,Rent,97393,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_696,533024222478,ABCDE9097F,5,95985,No,2,181676,Unemployed,71,Own,366090,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_879,375957642318,ABCDE5016F,2,63047,Yes,1,203270,Employed,74,Rent,376061,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_65,437207382854,ABCDE6372F,4,44978,No,0,211526,Self-Employed,48,None,235146,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_116,831611522692,ABCDE8106F,0,98306,No,2,120556,Unemployed,73,None,41933,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_955,848961120386,ABCDE6484F,1,5049,No,0,272529,Self-Employed,27,Rent,201363,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_813,148084207906,ABCDE3594F,4,81780,No,2,225895,Employed,63,Rent,141121,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_80,185963218984,ABCDE9357F,2,62322,Yes,2,56130,Employed,24,Rent,140822,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_580,536740862254,ABCDE6674F,3,85804,No,2,69346,Employed,57,Own,73745,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_972,957549949010,ABCDE9151F,1,8716,Yes,1,36866,Employed,39,Rent,127858,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_434,207917363173,ABCDE9645F,5,59439,Yes,1,262685,Employed,64,Rent,259086,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_611,682163768266,ABCDE4809F,3,66417,No,0,177590,Self-Employed,23,None,309021,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_900,285381074691,ABCDE9578F,1,57383,No,1,70442,Unemployed,41,None,26049,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_170,637907648153,ABCDE3762F,0,45960,No,0,163616,Unemployed,62,Rent,303946,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_795,359569005856,ABCDE3346F,5,66793,Yes,0,207293,Employed,68,Rent,198783,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_926,226543563382,ABCDE8134F,0,95012,Yes,0,215561,Employed,46,None,205482,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_476,995341751041,ABCDE8440F,4,67418,Yes,1,76455,Employed,63,Rent,62094,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_897,288901318582,ABCDE6127F,1,39666,Yes,0,234109,Employed,70,None,121804,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_312,424732945763,ABCDE2015F,1,59360,Yes,0,108042,Employed,51,Rent,75456,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_266,807531147903,ABCDE6161F,3,57633,Yes,0,228669,Employed,22,Rent,372863,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
