Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_980,232231000000.0,ABCDE5619F,4,95187,Yes,0,29693,Employed,33,,123673,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_359,905419000000.0,ABCDE5119F,5,9219,No,2,215916,Employed,55,Rent,336385,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_907,325262000000.0,ABCDE2410F,2,95930,Yes,0,207757,Unemployed,58,,124611,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_644,828582000000.0,ABCDE6469F,1,85382,No,1,291846,Employed,48,Rent,369342,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_718,498051000000.0,ABCDE4496F,1,77802,No,1,79220,Self-Employed,53,,78986,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_927,548495000000.0,ABCDE5049F,3,23538,Yes,1,141182,Employed,19,Own,76521,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_990,338080000000.0,ABCDE2878F,4,36093,No,0,212879,Employed,45,Own,394305,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_600,771621000000.0,ABCDE2795F,4,69698,No,0,176256,Employed,50,Rent,366447,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_641,181789000000.0,ABCDE7757F,4,5133,Yes,1,155261,Employed,74,Rent,101938,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_137,356307000000.0,ABCDE5138F,2,19103,Yes,1,26405,Employed,42,Rent,25157,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_29,892649000000.0,ABCDE5671F,4,99515,No,1,187723,Employed,61,Own,314622,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_646,380723000000.0,ABCDE8604F,1,64469,No,2,202069,Employed,56,Own,312137,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_895,187892000000.0,ABCDE7596F,1,88294,Yes,1,253326,Employed,69,Rent,263662,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_380,437482000000.0,ABCDE1185F,3,12412,Yes,0,82000,Self-Employed,27,Rent,70152,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_344,774810000000.0,ABCDE9619F,4,51344,Yes,1,83403,Unemployed,68,,109121,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_108,141878000000.0,ABCDE8043F,3,25810,Yes,2,115063,Self-Employed,28,Own,79132,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_502,512788000000.0,ABCDE5740F,4,29080,No,1,199885,Self-Employed,36,,324436,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_396,910337000000.0,ABCDE1947F,5,44683,No,0,280637,Unemployed,28,,266016,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_494,296879000000.0,ABCDE2285F,4,26376,No,1,211985,Self-Employed,49,Own,133733,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_221,699363000000.0,ABCDE4242F,3,91331,No,2,186889,Self-Employed,34,,316960,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_262,147628000000.0,ABCDE1475F,0,94199,Yes,0,119982,Employed,54,Own,111086,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_133,705366000000.0,ABCDE1275F,3,46650,No,0,277150,Employed,32,Own,137308,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_723,467465000000.0,ABCDE2307F,1,94085,No,1,52650,Employed,50,Rent,119476,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_477,743831000000.0,ABCDE7518F,5,10866,Yes,1,245966,Employed,74,Rent,137733,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_588,849154000000.0,ABCDE2350F,2,59376,Yes,0,138863,Employed,21,Rent,54569,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_25,381279000000.0,ABCDE9613F,2,36466,Yes,0,298687,Unemployed,75,,352492,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_968,237472000000.0,ABCDE2760F,5,66473,No,2,130265,Unemployed,68,,59535,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_212,784131000000.0,ABCDE7988F,0,86605,No,1,266893,Unemployed,74,Rent,348831,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_645,390124000000.0,ABCDE8414F,2,60059,No,1,36504,Unemployed,49,Own,149124,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_705,126608000000.0,ABCDE7279F,4,60036,Yes,2,271959,Self-Employed,54,,124046,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_798,424064000000.0,ABCDE2073F,4,71226,No,1,253984,Unemployed,53,,333071,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_750,475021000000.0,ABCDE7502F,5,61687,Yes,0,107284,Unemployed,18,Own,78332,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_20,656941000000.0,ABCDE3150F,3,64659,No,2,280545,Employed,54,,272967,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_601,308130000000.0,ABCDE5411F,1,61895,No,0,160581,Employed,38,Own,162843,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_325,179772000000.0,ABCDE9239F,4,68312,No,2,281349,Employed,46,Own,215604,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_801,361117000000.0,ABCDE2527F,4,85763,Yes,2,207020,Unemployed,25,Rent,241597,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_393,119007000000.0,ABCDE4532F,0,11904,No,2,52759,Unemployed,58,Rent,44484,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_765,806392000000.0,ABCDE5066F,5,52610,No,2,188442,Employed,20,Own,319325,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_855,950800000000.0,ABCDE5896F,4,23573,Yes,0,252509,Employed,47,Own,218410,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_826,227431000000.0,ABCDE7708F,0,97168,Yes,1,219744,Self-Employed,48,Own,378659,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_315,400705000000.0,ABCDE8531F,0,5561,No,0,117338,Unemployed,43,Rent,47933,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_662,500571000000.0,ABCDE6593F,2,59807,No,2,112755,Employed,68,Own,118033,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_917,598569000000.0,ABCDE8785F,1,91263,Yes,1,141221,Unemployed,30,,97850,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_410,593806000000.0,ABCDE9328F,2,46440,Yes,1,211486,Employed,25,Own,364534,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_739,698479000000.0,ABCDE2146F,3,92696,Yes,1,299260,Employed,24,Rent,279119,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_278,212857000000.0,ABCDE7302F,1,42688,Yes,2,198795,Employed,72,Own,141241,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_348,842140000000.0,ABCDE4140F,0,13914,No,0,56628,Unemployed,54,,110269,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_306,474453000000.0,ABCDE7876F,3,52803,No,0,156837,Employed,71,Rent,358533,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_569,404501000000.0,ABCDE6816F,3,66674,No,1,91671,Unemployed,35,,23265,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_517,509862000000.0,ABCDE7720F,3,98607,No,1,112283,Employed,51,Rent,73598,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_576,371938000000.0,ABCDE6329F,5,97758,No,1,195685,Employed,21,Rent,171419,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_204,279647000000.0,ABCDE5323F,0,83838,Yes,1,170398,Self-Employed,44,,297755,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_359,375141000000.0,ABCDE4509F,3,14352,No,0,242490,Employed,45,Own,273751,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_168,197573000000.0,ABCDE4953F,3,8361,No,1,38361,Self-Employed,72,Rent,88019,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_751,255840000000.0,ABCDE3266F,4,63913,No,0,236869,Employed,40,,230429,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_302,967933000000.0,ABCDE6783F,2,78311,Yes,2,87433,Employed,25,Own,44391,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_714,531526000000.0,ABCDE8521F,0,73076,No,2,109103,Unemployed,42,,46557,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_946,759415000000.0,ABCDE7449F,1,26985,Yes,1,69762,Employed,34,,23716,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_386,737545000000.0,ABCDE8508F,3,47304,Yes,1,126752,Employed,27,Own,35447,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_475,659410000000.0,ABCDE3018F,5,77153,No,2,150211,Employed,19,Own,235009,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_537,360369000000.0,ABCDE6223F,0,68296,Yes,0,144208,Employed,27,Own,97601,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_568,502736000000.0,ABCDE8148F,1,13070,No,2,149167,Self-Employed,70,,101766,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_964,759282000000.0,ABCDE4644F,5,85677,Yes,1,255615,Employed,18,,171385,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_624,728142000000.0,ABCDE8376F,0,49308,Yes,1,213929,Employed,25,Own,248200,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_171,886563000000.0,ABCDE1331F,0,29667,Yes,2,272787,Employed,62,,313545,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_597,336800000000.0,ABCDE6795F,2,62916,Yes,0,108366,Employed,25,Own,109526,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_142,580705000000.0,ABCDE6668F,3,84655,Yes,2,159170,Unemployed,26,Rent,128208,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_444,760168000000.0,ABCDE6978F,4,80185,No,0,122526,Employed,32,Rent,97982,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_882,774452000000.0,ABCDE2373F,5,88319,No,0,117429,Employed,67,Rent,123949,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_987,583123000000.0,ABCDE1510F,5,31862,Yes,1,45770,Employed,63,Own,58477,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_178,308572000000.0,ABCDE1362F,1,57165,Yes,0,182105,Employed,69,,323246,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_80,185963000000.0,ABCDE9357F,2,62322,Yes,2,56130,Employed,24,Rent,140822,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_694,109995000000.0,ABCDE7516F,3,36285,Yes,1,60022,Employed,55,Own,45513,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_746,341144000000.0,ABCDE2850F,2,75472,No,2,230447,Unemployed,31,,114416,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_870,415593000000.0,ABCDE7276F,5,6621,No,0,191574,Employed,37,Own,294544,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_359,854982000000.0,ABCDE1446F,1,58057,Yes,2,258403,Employed,60,,117593,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_17,877288000000.0,ABCDE9726F,4,95608,Yes,2,161375,Employed,24,,344214,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_569,567405000000.0,ABCDE3208F,1,46128,No,2,194389,Employed,39,Rent,137849,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_270,598949000000.0,ABCDE4191F,2,59901,No,2,288785,Unemployed,30,Rent,268372,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_238,847404000000.0,ABCDE7541F,0,41445,Yes,1,178160,Unemployed,72,,328643,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_487,596693000000.0,ABCDE2730F,0,25640,No,1,27458,Employed,50,Own,59034,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_389,574947000000.0,ABCDE9651F,2,23089,Yes,2,173328,Self-Employed,71,,136353,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_172,371716000000.0,ABCDE9477F,0,93270,Yes,0,285926,Self-Employed,33,Own,322865,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_116,962954000000.0,ABCDE5592F,1,47794,Yes,0,101699,Employed,73,Own,126003,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_999,372672000000.0,ABCDE4511F,1,45285,Yes,0,85791,Unemployed,18,Rent,146303,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_394,171991000000.0,ABCDE6672F,2,59454,Yes,1,271646,Employed,74,,163667,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_890,476044000000.0,ABCDE6072F,5,74251,No,1,53426,Unemployed,20,Own,95139,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_508,131955000000.0,ABCDE7425F,3,95753,No,0,206387,Employed,28,Rent,255615,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_23,903285000000.0,ABCDE5889F,1,95775,No,0,129314,Employed,45,,46421,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_596,547808000000.0,ABCDE3089F,3,77570,Yes,2,132969,Unemployed,62,Rent,70963,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_788,200898000000.0,ABCDE3634F,0,55052,No,2,139921,Unemployed,34,Own,102514,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_717,426209000000.0,ABCDE5179F,1,97916,Yes,0,197473,Unemployed,33,Rent,393312,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_616,688935000000.0,ABCDE8852F,4,8125,Yes,1,151258,Unemployed,39,,216924,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_707,240278000000.0,ABCDE2951F,0,92580,Yes,1,118130,Employed,34,,123378,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_71,394792000000.0,ABCDE8899F,4,5187,No,0,162120,Self-Employed,32,,223358,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_218,687150000000.0,ABCDE6352F,2,20738,No,0,277826,Self-Employed,52,Rent,333024,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_987,646895000000.0,ABCDE6758F,0,28732,No,1,51185,Self-Employed,33,Own,31998,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_675,328847000000.0,ABCDE8405F,3,26910,No,0,175364,Self-Employed,73,,132960,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_613,635095000000.0,ABCDE1141F,2,33309,No,0,143872,Unemployed,58,,34375,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_128,509940000000.0,ABCDE1760F,1,46394,No,2,110658,Employed,56,Rent,147413,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_914,191213000000.0,ABCDE1655F,4,39779,Yes,1,82072,Employed,34,Rent,33884,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_749,543227000000.0,ABCDE6443F,0,63626,No,2,132427,Employed,32,Rent,83539,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_662,326233000000.0,ABCDE7228F,2,19495,Yes,0,120095,Employed,58,Rent,38716,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_390,804406000000.0,ABCDE8031F,0,17786,No,0,124980,Employed,46,Rent,121775,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_828,796522000000.0,ABCDE3525F,0,55150,Yes,2,186266,Self-Employed,35,Own,123528,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_115,997253000000.0,ABCDE3839F,4,31100,Yes,1,57056,Employed,62,Own,64718,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_339,876287000000.0,ABCDE2699F,2,81306,Yes,1,239309,Unemployed,42,,104755,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_551,472827000000.0,ABCDE3602F,1,76199,Yes,2,55323,Self-Employed,75,,149193,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_37,194682000000.0,ABCDE8734F,2,80436,No,0,135430,Self-Employed,63,,139540,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_499,763622000000.0,ABCDE4581F,3,15787,No,0,223003,Self-Employed,62,Rent,362950,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_624,603051000000.0,ABCDE6631F,4,69317,Yes,2,68308,Self-Employed,21,,89547,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_47,918438000000.0,ABCDE7080F,4,71442,Yes,2,26813,Unemployed,44,,115832,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_246,762010000000.0,ABCDE6044F,4,99752,No,0,105246,Employed,75,,139817,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_350,147634000000.0,ABCDE7277F,1,59587,No,2,219454,Self-Employed,31,Own,122117,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_297,718971000000.0,ABCDE3004F,3,76650,No,0,292967,Employed,53,Rent,270261,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_20,188331000000.0,ABCDE8593F,0,79025,No,2,146237,Unemployed,38,Own,91408,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_668,220913000000.0,ABCDE5932F,2,17784,Yes,2,265642,Employed,70,Own,327337,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_422,803068000000.0,ABCDE6600F,5,87201,Yes,1,279763,Employed,48,Own,115763,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_320,644101000000.0,ABCDE2666F,2,85356,Yes,2,55417,Employed,61,Own,27247,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_476,995342000000.0,ABCDE8440F,4,67418,Yes,1,76455,Employed,63,Rent,62094,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_781,846217000000.0,ABCDE6486F,3,48838,No,0,62287,Employed,48,Rent,77755,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_954,956671000000.0,ABCDE4829F,4,20794,No,2,136230,Unemployed,44,,102182,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_416,689330000000.0,ABCDE3669F,1,92334,Yes,2,193445,Employed,44,Rent,271294,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_542,581997000000.0,ABCDE1881F,4,75805,Yes,0,160217,Employed,30,Rent,181543,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_105,355052000000.0,ABCDE8439F,2,20426,Yes,0,294724,Unemployed,73,,113000,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_588,346897000000.0,ABCDE1898F,1,29918,No,2,67319,Unemployed,68,Rent,52959,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_95,802923000000.0,ABCDE1276F,2,70489,No,0,52803,Self-Employed,25,Own,51401,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_628,355850000000.0,ABCDE1746F,2,9510,No,2,78013,Employed,51,Own,127606,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_61,574860000000.0,ABCDE9068F,2,50951,Yes,0,227333,Self-Employed,24,Own,316226,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_858,575640000000.0,ABCDE2399F,0,97069,No,2,151997,Self-Employed,43,Own,340468,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_472,976120000000.0,ABCDE8310F,5,96399,Yes,2,160956,Unemployed,44,Own,171383,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_987,407342000000.0,ABCDE5423F,2,30111,Yes,0,198839,Unemployed,48,Rent,375408,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_312,120540000000.0,ABCDE8041F,3,92050,Yes,1,188303,Unemployed,31,Rent,223909,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_991,491145000000.0,ABCDE7026F,0,72558,Yes,1,153938,Employed,53,Rent,134163,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_285,837565000000.0,ABCDE5167F,3,7130,Yes,0,126896,Unemployed,42,,24302,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_237,968362000000.0,ABCDE7438F,0,35813,Yes,2,115959,Employed,59,Own,45410,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_484,546363000000.0,ABCDE5341F,5,21634,Yes,1,107552,Employed,31,Rent,26311,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_777,914562000000.0,ABCDE7449F,4,51898,No,1,144735,Employed,56,Own,35659,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_593,867876000000.0,ABCDE9764F,3,17268,No,0,89758,Unemployed,57,Own,45483,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_394,380634000000.0,ABCDE4595F,5,7084,No,1,296613,Self-Employed,30,Own,224128,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_581,883801000000.0,ABCDE1264F,5,47459,No,0,81422,Employed,41,Own,62289,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_711,742349000000.0,ABCDE1620F,2,69580,No,1,283497,Self-Employed,43,Rent,157483,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_524,131658000000.0,ABCDE8519F,4,68754,Yes,2,212191,Self-Employed,23,Rent,139583,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_922,732964000000.0,ABCDE3536F,2,49034,Yes,2,256085,Self-Employed,23,Own,138506,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_983,996490000000.0,ABCDE2882F,5,69691,No,1,196355,Employed,41,Rent,315322,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_861,367372000000.0,ABCDE8634F,0,36402,No,1,202745,Employed,73,,221269,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_716,282788000000.0,ABCDE8764F,5,55060,No,1,262613,Self-Employed,57,Rent,132576,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_614,798939000000.0,ABCDE1360F,4,45527,No,2,154764,Unemployed,43,Rent,106675,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_486,332944000000.0,ABCDE2549F,4,66017,Yes,0,262120,Self-Employed,51,Own,131898,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_669,435683000000.0,ABCDE9439F,5,49541,Yes,0,218954,Employed,60,Rent,361013,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_196,263510000000.0,ABCDE9526F,4,74966,No,0,192498,Employed,60,,129971,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_908,139670000000.0,ABCDE4769F,4,14915,Yes,2,291568,Unemployed,46,Rent,273644,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_386,346104000000.0,ABCDE2977F,1,40616,Yes,0,172602,Employed,44,Rent,209139,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_630,577174000000.0,ABCDE8906F,0,77068,No,2,77194,Employed,21,,50697,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_595,260349000000.0,ABCDE3897F,0,22057,Yes,0,223679,Employed,42,Own,349104,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_198,722112000000.0,ABCDE4376F,4,61651,No,1,241945,Unemployed,36,Own,218578,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_252,360383000000.0,ABCDE2276F,5,89005,Yes,0,130151,Unemployed,19,Rent,93846,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_73,866925000000.0,ABCDE3556F,5,17329,No,1,160992,Self-Employed,54,,362730,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_751,765372000000.0,ABCDE2998F,4,32431,No,0,104665,Employed,28,Own,90125,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_325,502544000000.0,ABCDE9463F,1,75744,No,0,242097,Employed,67,,306003,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_581,427126000000.0,ABCDE5005F,4,14067,No,0,194854,Employed,44,,106612,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_431,838662000000.0,ABCDE6639F,3,75722,No,2,199012,Self-Employed,75,,350731,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_928,517990000000.0,ABCDE9700F,5,20553,Yes,2,92557,Employed,23,,23619,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_122,508118000000.0,ABCDE1657F,4,84443,No,2,142851,Employed,47,Own,83378,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_784,830561000000.0,ABCDE1140F,0,49692,No,0,268561,Employed,55,Rent,231589,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_362,583938000000.0,ABCDE3376F,1,5697,Yes,1,137194,Employed,43,Rent,82839,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
