Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_322,4.58924E+11,ABCDE8687F,0,39100,Yes,2,172531,Employed,64,Rent,212144,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_767,2.63657E+11,ABCDE2071F,0,43669,No,0,26934,Employed,35,Own,56272,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_210,7.61097E+11,ABCDE3989F,5,47033,Yes,0,153611,Employed,31,Rent,330426,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_41,5.02634E+11,ABCDE9747F,5,31169,No,1,269610,Employed,52,No Property,191057,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_798,6.33448E+11,ABCDE1670F,1,17550,No,0,111702,Self-Employed,20,No Property,107425,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_730,5.22745E+11,ABCDE3732F,1,59294,Yes,2,63211,Employed,58,Rent,129092,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_279,5.52608E+11,ABCDE9789F,0,51927,Yes,0,84131,Unemployed,29,Own,76292,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_811,2.81028E+11,ABCDE2064F,5,43863,Yes,0,176431,Employed,68,No Property,372595,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_526,8.82831E+11,ABCDE5487F,1,75894,Yes,1,68294,Employed,41,Own,88340,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_912,3.19862E+11,ABCDE1187F,4,60904,Yes,1,186881,Employed,69,Rent,350777,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_317,1.15065E+11,ABCDE2984F,0,30874,Yes,2,182529,Employed,73,Rent,154290,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_654,3.8344E+11,ABCDE6117F,1,98614,Yes,1,74683,Self-Employed,61,Own,104855,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_970,5.6787E+11,ABCDE7901F,0,60534,No,2,115307,Self-Employed,33,Rent,95779,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_507,2.31123E+11,ABCDE2333F,2,23892,No,0,32760,Employed,66,No Property,73976,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_73,5.00047E+11,ABCDE7451F,2,46742,No,0,200495,Employed,62,No Property,340089,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_167,8.06439E+11,ABCDE7253F,0,69938,Yes,0,168247,Employed,46,Rent,115980,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_256,5.72148E+11,ABCDE8844F,0,48435,Yes,2,194173,Unemployed,18,Rent,223104,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_158,4.31105E+11,ABCDE5678F,0,9308,Yes,1,43601,Self-Employed,55,Own,144158,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_12,2.28488E+11,ABCDE4961F,0,51095,Yes,2,60034,Employed,32,Own,60376,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_797,9.09476E+11,ABCDE6955F,2,11132,No,2,49444,Unemployed,23,No Property,65267,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_377,6.92654E+11,ABCDE9313F,0,94659,Yes,1,273406,Employed,70,Rent,357801,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_474,8.52446E+11,ABCDE4413F,1,74372,No,1,294214,Self-Employed,50,Rent,206054,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_129,4.67755E+11,ABCDE3799F,2,76663,No,1,92214,Employed,47,No Property,117483,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_331,1.85776E+11,ABCDE7914F,4,78499,No,1,293290,Employed,32,Own,397846,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_340,9.364E+11,ABCDE4082F,3,68909,No,1,68000,Employed,63,No Property,111177,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_955,9.39983E+11,ABCDE4594F,4,52471,Yes,0,166682,Employed,48,Own,205929,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_514,5.71632E+11,ABCDE9077F,0,17653,No,2,167447,Unemployed,32,No Property,167868,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_19,4.45156E+11,ABCDE2716F,5,88244,No,2,140832,Unemployed,62,No Property,102571,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_433,6.46554E+11,ABCDE6517F,3,67000,Yes,1,241541,Employed,73,No Property,182744,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_785,7.89138E+11,ABCDE1416F,0,83091,No,2,102731,Employed,75,Own,33363,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_644,3.37494E+11,ABCDE8212F,4,81990,Yes,1,77902,Self-Employed,64,No Property,31350,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_2,3.35002E+11,ABCDE7275F,0,18588,No,1,44444,Unemployed,47,Rent,96034,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_390,4.9582E+11,ABCDE6743F,0,29073,No,1,68042,Employed,60,Own,148589,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_955,9.50091E+11,ABCDE4589F,1,49211,Yes,0,71429,Unemployed,66,No Property,58061,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_890,4.58805E+11,ABCDE5030F,4,93659,No,1,265143,Employed,71,Own,193492,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,NO
Person_320,1.5221E+11,ABCDE4347F,3,58473,Yes,0,79935,Employed,70,No Property,131786,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_798,3.62054E+11,ABCDE7677F,3,42118,Yes,2,222121,Employed,31,No Property,369666,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_84,9.83408E+11,ABCDE8312F,4,57344,Yes,2,280024,Employed,19,Rent,299092,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_784,6.6129E+11,ABCDE3908F,0,85714,No,1,206870,Employed,50,No Property,221462,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_452,2.07323E+11,ABCDE3186F,1,67797,No,0,75041,Employed,52,Rent,89841,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_982,8.05987E+11,ABCDE3799F,2,92229,Yes,0,140938,Self-Employed,70,No Property,54811,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_529,1.49157E+11,ABCDE6476F,1,96534,No,2,97033,Employed,30,Own,99151,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_798,5.3935E+11,ABCDE5853F,5,21710,Yes,1,90656,Self-Employed,44,No Property,117923,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_376,8.70121E+11,ABCDE6356F,1,60233,Yes,1,150994,Employed,23,Own,211545,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_550,6.89053E+11,ABCDE4617F,4,8333,Yes,0,33760,Employed,48,No Property,149652,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_10,1.44183E+11,ABCDE4492F,5,41064,No,0,143212,Self-Employed,71,Rent,100470,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_26,8.80367E+11,ABCDE9007F,4,41573,No,2,195062,Employed,19,Rent,314992,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_288,6.53741E+11,ABCDE5414F,5,18957,Yes,1,60991,Unemployed,40,No Property,140520,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_732,2.86138E+11,ABCDE9245F,1,35612,No,2,56923,Employed,36,Rent,131522,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_872,9.32035E+11,ABCDE6651F,4,50286,No,0,125807,Unemployed,27,Own,139988,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_331,9.8449E+11,ABCDE8199F,1,65796,No,1,191246,Employed,54,Own,261568,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_735,5.87403E+11,ABCDE1077F,3,75367,No,2,160573,Employed,45,Rent,154904,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_352,9.55772E+11,ABCDE1197F,4,74151,No,1,61275,Self-Employed,18,Own,131921,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_558,1.58932E+11,ABCDE2449F,5,92756,No,2,144041,Employed,18,No Property,148961,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_711,1.59031E+11,ABCDE5175F,0,45710,No,1,94485,Employed,45,Own,125190,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_941,9.7634E+11,ABCDE6288F,2,33630,Yes,2,93124,Employed,62,Rent,31529,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_557,3.17176E+11,ABCDE7977F,5,69674,No,2,142016,Employed,73,Own,127448,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_328,1.86981E+11,ABCDE9112F,0,36913,No,0,105983,Self-Employed,72,Rent,85594,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_727,1.22157E+11,ABCDE9982F,2,97149,No,1,86612,Employed,34,Own,60843,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_878,1.38228E+11,ABCDE4762F,0,43870,Yes,1,141857,Employed,44,No Property,91762,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_708,4.50865E+11,ABCDE6461F,4,86978,Yes,2,227474,Employed,36,Own,129019,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_872,4.86298E+11,ABCDE3707F,0,39109,Yes,0,236696,Self-Employed,40,Rent,164173,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,NO
Person_310,6.80691E+11,ABCDE1438F,5,23879,No,0,251801,Unemployed,36,No Property,397522,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_1000,9.65322E+11,ABCDE4257F,1,40768,Yes,2,284754,Employed,41,No Property,182531,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_947,3.12134E+11,ABCDE5407F,5,40048,No,2,131664,Self-Employed,32,No Property,27155,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_701,9.05194E+11,ABCDE7727F,0,42141,Yes,0,224946,Employed,34,No Property,175352,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_801,7.25477E+11,ABCDE7861F,2,98061,Yes,1,222155,Employed,61,No Property,318406,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_765,7.58696E+11,ABCDE9466F,3,76862,No,2,214002,Unemployed,72,No Property,371606,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_611,7.89847E+11,ABCDE8923F,1,69481,No,1,196287,Employed,34,Own,393498,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_429,8.93488E+11,ABCDE6959F,1,26022,No,1,93140,Employed,70,No Property,26503,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_333,1.85049E+11,ABCDE1115F,0,43061,No,1,142918,Self-Employed,47,Rent,120832,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_746,4.65589E+11,ABCDE2591F,0,14517,Yes,0,135443,Employed,67,Rent,113580,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_410,3.50284E+11,ABCDE7216F,2,69802,No,2,31790,Employed,23,No Property,110646,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_662,6.78628E+11,ABCDE6459F,0,50093,No,2,57910,Employed,61,Own,125749,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_397,8.32478E+11,ABCDE1789F,2,8887,Yes,0,152568,Employed,54,Own,371454,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_226,5.18569E+11,ABCDE7700F,5,7556,Yes,1,274785,Employed,52,No Property,342908,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_691,5.32919E+11,ABCDE3029F,4,50008,No,0,154353,Employed,26,No Property,276846,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_400,2.3574E+11,ABCDE3647F,5,62217,Yes,2,211363,Self-Employed,73,No Property,379860,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_608,6.8931E+11,ABCDE4203F,0,39474,Yes,1,186883,Employed,23,No Property,120931,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_28,4.71046E+11,ABCDE3426F,5,58964,Yes,0,266425,Self-Employed,40,Rent,203500,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_777,5.46654E+11,ABCDE8276F,2,26766,No,1,192378,Unemployed,18,Own,243324,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_533,7.77619E+11,ABCDE2959F,2,94029,Yes,1,263309,Employed,46,Rent,134548,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_840,4.00946E+11,ABCDE2056F,1,82690,No,1,92100,Unemployed,18,Own,45006,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_440,6.66608E+11,ABCDE7914F,5,26841,Yes,2,298024,Employed,34,No Property,181414,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_567,5.2682E+11,ABCDE8778F,2,39910,No,0,230348,Self-Employed,39,Rent,150851,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_50,2.99314E+11,ABCDE1968F,0,23286,No,2,77571,Employed,39,Own,122430,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_180,5.45329E+11,ABCDE5427F,0,82700,No,0,165862,Employed,45,No Property,170234,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_353,1.88223E+11,ABCDE9248F,1,71430,Yes,2,44042,Unemployed,66,No Property,105148,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_503,9.80883E+11,ABCDE3586F,2,63260,Yes,2,236646,Self-Employed,42,No Property,291306,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_952,2.5257E+11,ABCDE4048F,0,14393,Yes,1,185747,Unemployed,48,No Property,249688,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_697,6.65134E+11,ABCDE2485F,3,8612,No,0,169335,Employed,41,Own,355993,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_800,1.74664E+11,ABCDE3826F,3,67454,Yes,0,75159,Self-Employed,57,Own,89654,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_193,7.77267E+11,ABCDE2220F,0,20525,No,1,173838,Self-Employed,35,Rent,162592,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_8,9.99745E+11,ABCDE9363F,3,62817,No,2,157181,Employed,73,Rent,206107,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_602,3.82644E+11,ABCDE5196F,0,32316,Yes,1,127606,Employed,54,Rent,105231,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_941,7.64145E+11,ABCDE6180F,2,81927,No,2,225171,Employed,27,Own,191796,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_792,1.99754E+11,ABCDE9924F,0,60371,No,1,166289,Employed,38,Own,125339,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_485,9.41983E+11,ABCDE7961F,2,84003,No,0,76511,Employed,63,Rent,60490,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_96,3.72642E+11,ABCDE6237F,5,66618,Yes,2,43842,Employed,23,Own,108760,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_734,2.07177E+11,ABCDE1439F,5,19909,Yes,2,172103,Self-Employed,23,Own,328408,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_340,6.48199E+11,ABCDE6263F,5,62431,No,0,42294,Employed,35,Rent,127744,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_108,9.51438E+11,ABCDE5466F,3,18642,Yes,0,39689,Employed,66,No Property,66914,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_332,7.84876E+11,ABCDE1005F,3,20340,Yes,1,78767,Self-Employed,21,No Property,69881,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_826,4.62296E+11,ABCDE6991F,3,46570,No,2,152794,Employed,65,Rent,315923,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_348,3.38572E+11,ABCDE4924F,1,10476,No,0,221024,Self-Employed,22,No Property,151528,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_567,2.21187E+11,ABCDE2195F,2,38648,Yes,0,55740,Employed,39,Rent,75953,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_925,9.46899E+11,ABCDE4643F,2,17100,Yes,0,250929,Self-Employed,18,Own,205869,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_694,8.57639E+11,ABCDE2748F,4,7789,Yes,0,263679,Self-Employed,32,Own,391741,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_579,8.67993E+11,ABCDE3856F,3,31008,No,2,45761,Employed,48,No Property,133555,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_877,8.88149E+11,ABCDE3204F,4,14178,Yes,1,111543,Unemployed,64,Own,80465,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_290,1.68851E+11,ABCDE6962F,5,91883,Yes,0,257217,Unemployed,74,Rent,238387,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_476,4.76847E+11,ABCDE9435F,5,97909,No,0,118609,Employed,66,Rent,65262,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_274,5.20769E+11,ABCDE2251F,0,39690,No,1,190240,Employed,68,Own,260309,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_681,8.78217E+11,ABCDE7239F,3,18859,No,0,205634,Self-Employed,61,Own,288113,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_175,8.70324E+11,ABCDE4594F,2,60797,No,2,81432,Self-Employed,64,Own,26442,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_648,2.9643E+11,ABCDE3043F,0,16224,No,1,275257,Employed,39,No Property,282416,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_538,4.01137E+11,ABCDE8254F,1,99344,Yes,2,30803,Employed,66,Own,89291,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_882,7.32752E+11,ABCDE4148F,5,83833,No,2,295793,Employed,51,Rent,316606,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_535,1.60771E+11,ABCDE3209F,0,14773,Yes,0,34908,Employed,68,No Property,80465,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_74,2.50308E+11,ABCDE7098F,4,70658,Yes,0,97656,Employed,29,No Property,33694,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_724,2.86438E+11,ABCDE6815F,1,40431,No,1,62798,Employed,66,No Property,146579,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_117,8.60525E+11,ABCDE5413F,3,27701,Yes,2,293082,Self-Employed,45,Rent,285456,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_862,3.00952E+11,ABCDE3617F,0,92043,Yes,2,274764,Employed,32,Rent,190090,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_640,5.37043E+11,ABCDE1205F,5,23866,No,1,84408,Employed,63,Own,120021,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_578,5.63313E+11,ABCDE8497F,2,90175,Yes,1,126775,Employed,36,No Property,96305,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_526,7.82575E+11,ABCDE2072F,0,47483,Yes,1,298304,Employed,64,Rent,184075,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,NO
Person_556,5.94574E+11,ABCDE9147F,3,19410,Yes,2,146071,Employed,68,No Property,80145,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_303,9.60749E+11,ABCDE5489F,0,58492,Yes,1,180745,Employed,70,Rent,109999,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_506,2.42459E+11,ABCDE1107F,0,61587,Yes,2,296302,Unemployed,74,No Property,240071,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_683,1.17165E+11,ABCDE2499F,5,75545,Yes,1,299554,Employed,25,Own,237100,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_420,5.60824E+11,ABCDE3214F,5,75629,Yes,1,183432,Unemployed,35,No Property,264065,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_422,7.73352E+11,ABCDE7748F,2,81952,No,1,293900,Employed,57,Rent,338731,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_290,7.30889E+11,ABCDE9429F,3,98046,Yes,1,231942,Employed,37,Own,265197,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_454,3.09356E+11,ABCDE4629F,1,76745,No,1,197295,Employed,63,No Property,374664,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_228,7.88361E+11,ABCDE5778F,5,62154,No,1,255365,Unemployed,25,Own,126594,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_612,4.37921E+11,ABCDE6024F,5,31834,No,1,277475,Employed,19,Rent,234157,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_500,8.49939E+11,ABCDE7062F,1,83559,Yes,2,67706,Employed,58,No Property,23803,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_916,7.13138E+11,ABCDE2376F,2,68757,No,2,114325,Self-Employed,71,Own,84337,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_734,2.31904E+11,ABCDE9914F,2,79746,No,2,250378,Employed,31,Own,122607,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_685,4.51605E+11,ABCDE4259F,5,33065,No,1,238184,Employed,39,Rent,333104,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_887,2.65621E+11,ABCDE8114F,0,90650,Yes,2,171504,Employed,41,Own,348111,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_828,5.97542E+11,ABCDE2676F,5,98441,No,1,263709,Self-Employed,64,No Property,352747,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_677,6.03833E+11,ABCDE5027F,2,45105,No,2,235011,Unemployed,43,No Property,165155,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_223,6.49904E+11,ABCDE9285F,4,71325,Yes,0,29210,Unemployed,37,No Property,45654,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_473,8.68103E+11,ABCDE8091F,2,30709,Yes,2,251829,Self-Employed,69,Own,252817,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_311,3.83514E+11,ABCDE1108F,3,35243,Yes,2,213745,Employed,31,Own,185627,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_877,3.63317E+11,ABCDE1647F,1,46644,No,0,289591,Employed,39,No Property,230188,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_883,1.06882E+11,ABCDE1504F,1,78160,Yes,1,213164,Employed,47,Own,272768,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_526,4.99047E+11,ABCDE2554F,5,42325,Yes,2,72086,Employed,19,No Property,135809,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_555,5.06779E+11,ABCDE3424F,0,72053,No,2,96935,Self-Employed,19,Own,131260,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_388,9.7937E+11,ABCDE2450F,5,85062,No,0,139418,Self-Employed,37,No Property,140281,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_827,2.81513E+11,ABCDE6743F,3,24200,Yes,1,126307,Self-Employed,63,Rent,61062,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_853,3.95358E+11,ABCDE5729F,0,31519,Yes,1,72855,Employed,32,Own,85191,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_939,2.07007E+11,ABCDE6379F,2,37354,No,2,94174,Employed,43,No Property,62614,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_420,9.38114E+11,ABCDE9617F,4,59015,Yes,1,190040,Unemployed,75,No Property,334288,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_119,3.28556E+11,ABCDE3893F,2,47372,Yes,2,92019,Unemployed,71,No Property,132804,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_287,6.52367E+11,ABCDE2246F,3,91298,No,1,102429,Employed,47,Own,37987,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_748,1.20753E+11,ABCDE3981F,1,11613,No,2,123242,Self-Employed,48,Own,149752,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_371,8.98282E+11,ABCDE1702F,3,32345,No,2,152965,Employed,47,Own,199284,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_575,9.71686E+11,ABCDE2163F,4,73063,No,1,149694,Self-Employed,63,Rent,142727,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_211,7.22019E+11,ABCDE6279F,4,67219,No,0,90603,Employed,42,Own,67024,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_829,7.27309E+11,ABCDE6191F,3,33549,Yes,1,278947,Employed,35,Rent,218096,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_809,9.19404E+11,ABCDE2706F,2,14323,Yes,2,258407,Unemployed,38,Rent,391526,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
