Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status
Person_507,231122886375,ABCDE2333F,2,23892,No,0,32760,Employed,66,No Property,73976,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_73,500046969075,ABCDE7451F,2,46742,No,0,200495,Employed,62,No Property,340089,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_167,806438884958,ABCDE7253F,0,69938,Yes,0,168247,Employed,46,Rent,115980,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_256,572148034980,ABCDE8844F,0,48435,Yes,2,194173,Unemployed,18,Rent,223104,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_158,431104714844,ABCDE5678F,0,9308,Yes,1,43601,Self-Employed,55,Own,144158,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_12,228488119999,ABCDE4961F,0,51095,Yes,2,60034,Employed,32,Own,60376,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_797,909475681305,ABCDE6955F,2,11132,No,2,49444,Unemployed,23,No Property,65267,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_377,692654062998,ABCDE9313F,0,94659,Yes,1,273406,Employed,70,Rent,357801,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_474,852445711072,ABCDE4413F,1,74372,No,1,294214,Self-Employed,50,Rent,206054,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_129,467755372882,ABCDE3799F,2,76663,No,1,92214,Employed,47,No Property,117483,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_331,185776240549,ABCDE7914F,4,78499,No,1,293290,Employed,32,Own,397846,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_340,936399820826,ABCDE4082F,3,68909,No,1,68000,Employed,63,No Property,111177,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_955,939982857146,ABCDE4594F,4,52471,Yes,0,166682,Employed,48,Own,205929,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_514,571631594909,ABCDE9077F,0,17653,No,2,167447,Unemployed,32,No Property,167868,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_19,445155792301,ABCDE2716F,5,88244,No,2,140832,Unemployed,62,No Property,102571,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_433,646554279587,ABCDE6517F,3,67000,Yes,1,241541,Employed,73,No Property,182744,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_785,789138107159,ABCDE1416F,0,83091,No,2,102731,Employed,75,Own,33363,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_644,337494236515,ABCDE8212F,4,81990,Yes,1,77902,Self-Employed,64,No Property,31350,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_2,335002218653,ABCDE7275F,0,18588,No,1,44444,Unemployed,47,Rent,96034,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_390,495819834835,ABCDE6743F,0,29073,No,1,68042,Employed,60,Own,148589,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_955,950091099811,ABCDE4589F,1,49211,Yes,0,71429,Unemployed,66,No Property,58061,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_890,458804504963,ABCDE5030F,4,93659,No,1,265143,Employed,71,Own,193492,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_320,152210202478,ABCDE4347F,3,58473,Yes,0,79935,Employed,70,No Property,131786,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_798,362053722641,ABCDE7677F,3,42118,Yes,2,222121,Employed,31,No Property,369666,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_84,983408378593,ABCDE8312F,4,57344,Yes,2,280024,Employed,19,Rent,299092,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_784,661289910468,ABCDE3908F,0,85714,No,1,206870,Employed,50,No Property,221462,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_452,207323224601,ABCDE3186F,1,67797,No,0,75041,Employed,52,Rent,89841,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_982,805986591664,ABCDE3799F,2,92229,Yes,0,140938,Self-Employed,70,No Property,54811,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_529,149157005093,ABCDE6476F,1,96534,No,2,97033,Employed,30,Own,99151,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_798,539349998767,ABCDE5853F,5,21710,Yes,1,90656,Self-Employed,44,No Property,117923,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_376,870120763828,ABCDE6356F,1,60233,Yes,1,150994,Employed,23,Own,211545,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_550,689052977769,ABCDE4617F,4,8333,Yes,0,33760,Employed,48,No Property,149652,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_10,144183410241,ABCDE4492F,5,41064,No,0,143212,Self-Employed,71,Rent,100470,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_26,880367418601,ABCDE9007F,4,41573,No,2,195062,Employed,19,Rent,314992,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_288,653740744096,ABCDE5414F,5,18957,Yes,1,60991,Unemployed,40,No Property,140520,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_732,286137994545,ABCDE9245F,1,35612,No,2,56923,Employed,36,Rent,131522,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_872,932035485482,ABCDE6651F,4,50286,No,0,125807,Unemployed,27,Own,139988,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_331,984489869288,ABCDE8199F,1,65796,No,1,191246,Employed,54,Own,261568,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_735,587402735951,ABCDE1077F,3,75367,No,2,160573,Employed,45,Rent,154904,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_352,955771577997,ABCDE1197F,4,74151,No,1,61275,Self-Employed,18,Own,131921,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_558,158931507299,ABCDE2449F,5,92756,No,2,144041,Employed,18,No Property,148961,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_711,159031266201,ABCDE5175F,0,45710,No,1,94485,Employed,45,Own,125190,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_941,976339677384,ABCDE6288F,2,33630,Yes,2,93124,Employed,62,Rent,31529,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_557,317175565652,ABCDE7977F,5,69674,No,2,142016,Employed,73,Own,127448,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_328,186980632076,ABCDE9112F,0,36913,No,0,105983,Self-Employed,72,Rent,85594,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_727,122156839595,ABCDE9982F,2,97149,No,1,86612,Employed,34,Own,60843,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_878,138227891779,ABCDE4762F,0,43870,Yes,1,141857,Employed,44,No Property,91762,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_708,450864726487,ABCDE6461F,4,86978,Yes,2,227474,Employed,36,Own,129019,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_872,486298189217,ABCDE3707F,0,39109,Yes,0,236696,Self-Employed,40,Rent,164173,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_310,680690895502,ABCDE1438F,5,23879,No,0,251801,Unemployed,36,No Property,397522,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_1000,965322152711,ABCDE4257F,1,40768,Yes,2,284754,Employed,41,No Property,182531,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_947,312134118297,ABCDE5407F,5,40048,No,2,131664,Self-Employed,32,No Property,27155,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_701,905193869664,ABCDE7727F,0,42141,Yes,0,224946,Employed,34,No Property,175352,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_801,725476673134,ABCDE7861F,2,98061,Yes,1,222155,Employed,61,No Property,318406,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_765,758696025710,ABCDE9466F,3,76862,No,2,214002,Unemployed,72,No Property,371606,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_611,789846671610,ABCDE8923F,1,69481,No,1,196287,Employed,34,Own,393498,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_429,893487880073,ABCDE6959F,1,26022,No,1,93140,Employed,70,No Property,26503,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_333,185049326089,ABCDE1115F,0,43061,No,1,142918,Self-Employed,47,Rent,120832,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_746,465588997012,ABCDE2591F,0,14517,Yes,0,135443,Employed,67,Rent,113580,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_410,350283751879,ABCDE7216F,2,69802,No,2,31790,Employed,23,No Property,110646,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_662,678627827102,ABCDE6459F,0,50093,No,2,57910,Employed,61,Own,125749,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_397,832478197779,ABCDE1789F,2,8887,Yes,0,152568,Employed,54,Own,371454,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_226,518568650408,ABCDE7700F,5,7556,Yes,1,274785,Employed,52,No Property,342908,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_691,532918749060,ABCDE3029F,4,50008,No,0,154353,Employed,26,No Property,276846,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_400,235739771595,ABCDE3647F,5,62217,Yes,2,211363,Self-Employed,73,No Property,379860,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_608,689310254248,ABCDE4203F,0,39474,Yes,1,186883,Employed,23,No Property,120931,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_28,471046222867,ABCDE3426F,5,58964,Yes,0,266425,Self-Employed,40,Rent,203500,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_777,546653834284,ABCDE8276F,2,26766,No,1,192378,Unemployed,18,Own,243324,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_533,777618921401,ABCDE2959F,2,94029,Yes,1,263309,Employed,46,Rent,134548,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_840,400945858157,ABCDE2056F,1,82690,No,1,92100,Unemployed,18,Own,45006,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_440,666608297505,ABCDE7914F,5,26841,Yes,2,298024,Employed,34,No Property,181414,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_567,526819563052,ABCDE8778F,2,39910,No,0,230348,Self-Employed,39,Rent,150851,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_50,299314399597,ABCDE1968F,0,23286,No,2,77571,Employed,39,Own,122430,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_180,545328910210,ABCDE5427F,0,82700,No,0,165862,Employed,45,No Property,170234,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_353,188222518047,ABCDE9248F,1,71430,Yes,2,44042,Unemployed,66,No Property,105148,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_503,980882833384,ABCDE3586F,2,63260,Yes,2,236646,Self-Employed,42,No Property,291306,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_952,252570403055,ABCDE4048F,0,14393,Yes,1,185747,Unemployed,48,No Property,249688,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_697,665134042767,ABCDE2485F,3,8612,No,0,169335,Employed,41,Own,355993,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_800,174663813874,ABCDE3826F,3,67454,Yes,0,75159,Self-Employed,57,Own,89654,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_193,777266909247,ABCDE2220F,0,20525,No,1,173838,Self-Employed,35,Rent,162592,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_8,999745062033,ABCDE9363F,3,62817,No,2,157181,Employed,73,Rent,206107,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_602,382644409981,ABCDE5196F,0,32316,Yes,1,127606,Employed,54,Rent,105231,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_941,764144945572,ABCDE6180F,2,81927,No,2,225171,Employed,27,Own,191796,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_792,199753615265,ABCDE9924F,0,60371,No,1,166289,Employed,38,Own,125339,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_485,941983081610,ABCDE7961F,2,84003,No,0,76511,Employed,63,Rent,60490,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_96,372642182304,ABCDE6237F,5,66618,Yes,2,43842,Employed,23,Own,108760,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_734,207176931432,ABCDE1439F,5,19909,Yes,2,172103,Self-Employed,23,Own,328408,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_340,648199478532,ABCDE6263F,5,62431,No,0,42294,Employed,35,Rent,127744,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_108,951438454743,ABCDE5466F,3,18642,Yes,0,39689,Employed,66,No Property,66914,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_332,784876183211,ABCDE1005F,3,20340,Yes,1,78767,Self-Employed,21,No Property,69881,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_826,462295769820,ABCDE6991F,3,46570,No,2,152794,Employed,65,Rent,315923,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_348,338571801220,ABCDE4924F,1,10476,No,0,221024,Self-Employed,22,No Property,151528,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_567,221187089633,ABCDE2195F,2,38648,Yes,0,55740,Employed,39,Rent,75953,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_925,946899069832,ABCDE4643F,2,17100,Yes,0,250929,Self-Employed,18,Own,205869,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_694,857638799822,ABCDE2748F,4,7789,Yes,0,263679,Self-Employed,32,Own,391741,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_579,867993339876,ABCDE3856F,3,31008,No,2,45761,Employed,48,No Property,133555,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_877,888149289085,ABCDE3204F,4,14178,Yes,1,111543,Unemployed,64,Own,80465,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_290,168850541424,ABCDE6962F,5,91883,Yes,0,257217,Unemployed,74,Rent,238387,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_476,476847283745,ABCDE9435F,5,97909,No,0,118609,Employed,66,Rent,65262,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_274,520769094071,ABCDE2251F,0,39690,No,1,190240,Employed,68,Own,260309,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_681,878217320041,ABCDE7239F,3,18859,No,0,205634,Self-Employed,61,Own,288113,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_175,870324122406,ABCDE4594F,2,60797,No,2,81432,Self-Employed,64,Own,26442,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_648,296429795493,ABCDE3043F,0,16224,No,1,275257,Employed,39,No Property,282416,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_538,401136942254,ABCDE8254F,1,99344,Yes,2,30803,Employed,66,Own,89291,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_882,732751697323,ABCDE4148F,5,83833,No,2,295793,Employed,51,Rent,316606,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_535,160771229733,ABCDE3209F,0,14773,Yes,0,34908,Employed,68,No Property,80465,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_74,250307585124,ABCDE7098F,4,70658,Yes,0,97656,Employed,29,No Property,33694,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_724,286438000816,ABCDE6815F,1,40431,No,1,62798,Employed,66,No Property,146579,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_117,860525427978,ABCDE5413F,3,27701,Yes,2,293082,Self-Employed,45,Rent,285456,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_862,300952364504,ABCDE3617F,0,92043,Yes,2,274764,Employed,32,Rent,190090,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_640,537042616905,ABCDE1205F,5,23866,No,1,84408,Employed,63,Own,120021,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed
Person_578,563313183174,ABCDE8497F,2,90175,Yes,1,126775,Employed,36,No Property,96305,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_526,782574600235,ABCDE2072F,0,47483,Yes,1,298304,Employed,64,Rent,184075,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_556,594574084311,ABCDE9147F,3,19410,Yes,2,146071,Employed,68,No Property,80145,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_303,960749090430,ABCDE5489F,0,58492,Yes,1,180745,Employed,70,Rent,109999,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_506,242459046590,ABCDE1107F,0,61587,Yes,2,296302,Unemployed,74,No Property,240071,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_683,117164647293,ABCDE2499F,5,75545,Yes,1,299554,Employed,25,Own,237100,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_420,560823515041,ABCDE3214F,5,75629,Yes,1,183432,Unemployed,35,No Property,264065,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_422,773351935327,ABCDE7748F,2,81952,No,1,293900,Employed,57,Rent,338731,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_290,730888770044,ABCDE9429F,3,98046,Yes,1,231942,Employed,37,Own,265197,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_454,309355946511,ABCDE4629F,1,76745,No,1,197295,Employed,63,No Property,374664,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_228,788361016944,ABCDE5778F,5,62154,No,1,255365,Unemployed,25,Own,126594,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_612,437920657108,ABCDE6024F,5,31834,No,1,277475,Employed,19,Rent,234157,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_500,849939013452,ABCDE7062F,1,83559,Yes,2,67706,Employed,58,No Property,23803,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_916,713137582950,ABCDE2376F,2,68757,No,2,114325,Self-Employed,71,Own,84337,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed
Person_734,231904309591,ABCDE9914F,2,79746,No,2,250378,Employed,31,Own,122607,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_685,451604933840,ABCDE4259F,5,33065,No,1,238184,Employed,39,Rent,333104,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_887,265620725131,ABCDE8114F,0,90650,Yes,2,171504,Employed,41,Own,348111,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_828,597541765209,ABCDE2676F,5,98441,No,1,263709,Self-Employed,64,No Property,352747,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_677,603833369871,ABCDE5027F,2,45105,No,2,235011,Unemployed,43,No Property,165155,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_223,649903667343,ABCDE9285F,4,71325,Yes,0,29210,Unemployed,37,No Property,45654,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_473,868103057859,ABCDE8091F,2,30709,Yes,2,251829,Self-Employed,69,Own,252817,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_311,383513897204,ABCDE1108F,3,35243,Yes,2,213745,Employed,31,Own,185627,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_877,363317192445,ABCDE1647F,1,46644,No,0,289591,Employed,39,No Property,230188,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_883,106881767931,ABCDE1504F,1,78160,Yes,1,213164,Employed,47,Own,272768,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_526,499046928360,ABCDE2554F,5,42325,Yes,2,72086,Employed,19,No Property,135809,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_555,506779022840,ABCDE3424F,0,72053,No,2,96935,Self-Employed,19,Own,131260,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced
Person_388,979370088022,ABCDE2450F,5,85062,No,0,139418,Self-Employed,37,No Property,140281,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_827,281513422677,ABCDE6743F,3,24200,Yes,1,126307,Self-Employed,63,Rent,61062,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_853,395357589126,ABCDE5729F,0,31519,Yes,1,72855,Employed,32,Own,85191,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_939,207006834964,ABCDE6379F,2,37354,No,2,94174,Employed,43,No Property,62614,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_420,938114189775,ABCDE9617F,4,59015,Yes,1,190040,Unemployed,75,No Property,334288,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_119,328556029740,ABCDE3893F,2,47372,Yes,2,92019,Unemployed,71,No Property,132804,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed
Person_287,652367494002,ABCDE2246F,3,91298,No,1,102429,Employed,47,Own,37987,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_748,120753254789,ABCDE3981F,1,11613,No,2,123242,Self-Employed,48,Own,149752,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_371,898282038270,ABCDE1702F,3,32345,No,2,152965,Employed,47,Own,199284,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_575,971685777345,ABCDE2163F,4,73063,No,1,149694,Self-Employed,63,Rent,142727,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_211,722019227914,ABCDE6279F,4,67219,No,0,90603,Employed,42,Own,67024,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_829,727309068587,ABCDE6191F,3,33549,Yes,1,278947,Employed,35,Rent,218096,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_809,919403794464,ABCDE2706F,2,14323,Yes,2,258407,Unemployed,38,Rent,391526,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_804,665015180746,ABCDE6515F,5,83570,No,2,54106,Employed,46,Own,87502,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_142,832903741480,ABCDE5850F,0,70370,No,2,101385,Employed,38,Own,47108,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_109,387476645138,ABCDE9522F,1,73179,Yes,2,132407,Unemployed,41,No Property,79615,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_267,214877976889,ABCDE9673F,3,57284,No,2,40635,Self-Employed,47,Own,109096,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed
Person_178,148562699153,ABCDE1627F,3,31174,No,1,70605,Unemployed,73,No Property,111340,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_145,650211688119,ABCDE1121F,2,25155,No,0,276288,Employed,47,Rent,295705,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced
Person_107,351510184888,ABCDE1178F,4,17219,Yes,2,44475,Self-Employed,43,No Property,90735,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_513,164109649236,ABCDE4113F,1,71600,Yes,1,219125,Employed,39,Own,136578,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_835,801105292112,ABCDE2899F,3,75287,Yes,1,158544,Employed,39,Rent,296312,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_951,507472840396,ABCDE3940F,0,89762,Yes,1,197936,Employed,20,Rent,111575,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_87,630252826862,ABCDE4188F,3,81073,No,0,234904,Employed,56,No Property,124843,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_861,603131437249,ABCDE4440F,0,38232,Yes,2,270572,Unemployed,53,Rent,375513,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_31,754494961420,ABCDE3491F,5,63103,Yes,0,290696,Employed,39,Rent,369182,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_270,418634514484,ABCDE6849F,2,63192,No,1,112062,Self-Employed,70,Own,141196,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_14,365307914253,ABCDE9986F,1,34942,No,2,211581,Self-Employed,49,No Property,113729,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
Person_631,605545521197,ABCDE2582F,1,92007,No,1,250991,Unemployed,28,Rent,206926,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_559,767805302414,ABCDE1199F,1,17336,No,2,25910,Unemployed,37,Own,108308,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_352,315225701839,ABCDE6603F,2,90333,Yes,0,36291,Employed,42,Own,31382,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_337,343954692372,ABCDE1716F,1,77395,Yes,2,256830,Employed,46,Rent,395240,Ministry Of Agriculture and Farmers Welfare,RKVY,Married
Person_702,871410798820,ABCDE9395F,1,85257,Yes,1,48615,Unemployed,50,No Property,87250,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced
Person_823,187208584974,ABCDE8103F,5,75774,Yes,1,177892,Employed,47,No Property,138487,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married
Person_496,737636015911,ABCDE7781F,1,79825,Yes,0,60530,Unemployed,31,Rent,66458,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_649,411967785792,ABCDE2755F,5,42617,Yes,1,248286,Employed,29,No Property,142588,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced
Person_482,254134556172,ABCDE9955F,2,72337,No,1,95709,Employed,21,Own,125693,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_84,198877393360,ABCDE4912F,2,7935,No,2,213097,Employed,63,Rent,356987,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married
Person_225,912681154721,ABCDE7586F,5,22289,Yes,1,266472,Self-Employed,62,No Property,256592,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married
