Name,Adhaar No.,PAN Number,Number of Dependents,Medical Expenses,Loan Status,No. of Schemes Availed,Annual Income,Employment Status,Age,Real Estate Status,Bank Balance,Ministry,Scheme,Marital Status,ELIGIBILITY CRITERIA
Person_211,674301602436,ABCDE6527F,1,8745,No,2,226706,Unemployed,30,Rent,352110,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_381,917736286356,ABCDE1285F,4,74316,No,0,278181,Unemployed,43,Rent,380118,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_535,294176757021,ABCDE3862F,3,57978,No,2,102652,Employed,46,Rent,72769,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_567,529144494895,ABCDE3103F,3,88172,Yes,1,142728,Employed,25,Own,106619,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_140,904306369171,ABCDE1669F,5,53582,Yes,2,33210,Employed,30,Rent,135878,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_188,547840142735,ABCDE8823F,4,26494,Yes,2,246676,Employed,18,No Property,333629,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_854,389800255530,ABCDE5136F,5,52171,No,2,38922,Employed,51,Own,73647,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_857,941556134906,ABCDE7128F,3,60229,Yes,1,137826,Employed,32,No Property,54501,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_154,901209414207,ABCDE5961F,5,33063,Yes,2,27137,Employed,52,No Property,125473,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_520,632335252934,ABCDE8493F,1,60187,Yes,1,292673,Employed,66,Rent,300006,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_691,954684436646,ABCDE3212F,5,45673,Yes,0,36023,Self-Employed,41,Rent,141515,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_3,382078726693,ABCDE5782F,1,9495,No,1,246126,Self-Employed,64,Rent,260184,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_841,578437793998,ABCDE5396F,1,39788,Yes,0,243394,Employed,42,Own,387953,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_476,796901993284,ABCDE1214F,0,80220,No,2,161470,Self-Employed,25,Rent,306498,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_833,420685864733,ABCDE7170F,5,90088,No,2,275125,Self-Employed,50,Rent,388202,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_23,919826557311,ABCDE3316F,2,59755,Yes,0,76824,Self-Employed,33,No Property,92205,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_921,924024221680,ABCDE8172F,0,62128,Yes,2,193993,Unemployed,36,Rent,112235,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_758,717458517522,ABCDE3777F,1,93391,Yes,1,169317,Employed,71,Own,180007,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_359,376980471517,ABCDE5697F,1,57627,No,1,44911,Employed,65,No Property,84731,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_794,500474141318,ABCDE1860F,5,83777,Yes,1,167945,Employed,18,No Property,332718,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_942,300966791578,ABCDE3470F,0,26900,Yes,2,296593,Unemployed,61,Own,161934,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_116,353902069318,ABCDE3798F,2,87845,No,2,144760,Employed,33,No Property,88652,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_492,879354650961,ABCDE5766F,4,42613,Yes,2,28824,Employed,61,Rent,45130,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_145,961687921408,ABCDE3436F,1,15909,No,2,233192,Unemployed,70,Own,273037,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_361,121452280253,ABCDE9055F,3,97110,No,2,284806,Self-Employed,21,No Property,128519,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_366,746982167017,ABCDE9974F,2,83340,No,2,94791,Employed,33,Rent,95434,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_518,920210373566,ABCDE1141F,4,46823,Yes,0,84739,Employed,61,Rent,35890,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_103,563414912637,ABCDE2650F,5,23837,No,1,124985,Employed,70,Own,105258,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_814,868167238229,ABCDE2401F,2,67151,Yes,2,258273,Employed,42,Own,207296,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_548,239790824260,ABCDE8686F,4,79536,Yes,2,213508,Employed,60,Rent,338240,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,NO
Person_436,659068841574,ABCDE1314F,5,34134,Yes,2,235538,Employed,19,Own,326087,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_973,722410795020,ABCDE7265F,5,59246,Yes,0,226145,Unemployed,68,No Property,331242,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_908,582017586727,ABCDE4097F,5,87861,Yes,1,73363,Employed,67,Rent,113969,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_512,495630899903,ABCDE3046F,3,87799,Yes,1,173839,Unemployed,57,No Property,254127,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_530,764636266511,ABCDE8298F,1,30788,No,2,202673,Unemployed,20,Rent,243920,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_851,601967934435,ABCDE2800F,1,92543,Yes,1,272779,Self-Employed,31,No Property,133023,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_464,727901960478,ABCDE1975F,5,27487,No,2,120116,Employed,58,Rent,92064,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_314,392876958206,ABCDE7513F,2,81358,Yes,0,168230,Self-Employed,52,Rent,190329,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_328,230964665366,ABCDE4990F,4,23531,No,2,62674,Employed,48,Rent,63082,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_633,584891220738,ABCDE7334F,5,78421,No,0,276274,Employed,24,Own,255398,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_360,258625791041,ABCDE9212F,4,25896,No,1,140894,Employed,31,No Property,68742,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_878,289260548032,ABCDE4568F,1,44487,Yes,2,70018,Unemployed,20,No Property,149365,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_540,797785474573,ABCDE2138F,4,38962,No,0,138160,Self-Employed,23,No Property,118749,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_587,933663311847,ABCDE4551F,1,29453,Yes,0,91483,Unemployed,50,No Property,87597,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_205,562711918691,ABCDE9649F,1,82576,Yes,2,102197,Employed,75,No Property,106897,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_901,999427410685,ABCDE3135F,5,66688,Yes,0,43788,Employed,67,Rent,39587,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_128,883687175412,ABCDE4834F,1,65112,No,2,93991,Self-Employed,20,Rent,129956,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_249,196055939392,ABCDE3138F,0,93358,No,2,135570,Employed,18,Rent,109196,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_872,657293599226,ABCDE3413F,0,70127,No,0,43462,Self-Employed,25,Rent,135178,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_304,697434250122,ABCDE4234F,1,11593,Yes,2,135447,Self-Employed,25,Own,75250,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_9,379491210098,ABCDE5491F,5,67870,Yes,0,184156,Employed,21,Rent,139763,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_188,295293827433,ABCDE5419F,1,77795,No,0,158459,Unemployed,60,Rent,160467,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_663,333450777547,ABCDE6968F,5,33079,No,1,29417,Self-Employed,22,Rent,37624,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_858,899995728480,ABCDE9687F,4,36453,Yes,0,66696,Unemployed,28,No Property,76663,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_927,705334388503,ABCDE5562F,5,64260,Yes,0,138276,Employed,42,No Property,53236,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_830,780540027055,ABCDE2542F,4,73263,No,0,204892,Employed,27,Rent,292104,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_410,691668314342,ABCDE4738F,0,68970,Yes,2,252814,Employed,31,Own,376285,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_115,135570839936,ABCDE2258F,2,56933,Yes,2,176930,Unemployed,31,Own,302984,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_68,640970318817,ABCDE8001F,2,98170,No,1,190551,Unemployed,58,No Property,358172,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_916,692068334593,ABCDE6079F,1,82624,No,2,25358,Employed,62,No Property,72489,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_553,306457966428,ABCDE2281F,4,9714,No,1,228233,Employed,56,Own,112175,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_216,348175159312,ABCDE6787F,3,96669,Yes,1,50056,Unemployed,32,No Property,124382,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_313,106549440494,ABCDE7553F,5,62464,No,2,30819,Unemployed,29,Own,107433,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_524,124935701901,ABCDE7408F,4,96397,Yes,0,99065,Employed,49,Own,63632,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_980,682077761613,ABCDE9922F,1,11601,Yes,2,131201,Self-Employed,62,Rent,121394,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_851,939446257271,ABCDE2889F,4,60105,Yes,1,70750,Unemployed,30,No Property,61170,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_206,403023771399,ABCDE6819F,2,81172,No,2,179290,Self-Employed,26,Rent,148648,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_439,182724197526,ABCDE3463F,5,38199,Yes,0,291128,Self-Employed,23,No Property,116033,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_948,126754564689,ABCDE2136F,5,65021,Yes,2,215213,Self-Employed,29,No Property,253698,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_672,986914689949,ABCDE7938F,3,91811,No,0,67647,Employed,64,Rent,136253,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_869,610516249766,ABCDE8604F,4,78911,No,1,192554,Employed,61,Rent,304665,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_884,683793365455,ABCDE7992F,3,41447,No,1,25785,Unemployed,73,Own,113235,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_961,325781157497,ABCDE2616F,5,39123,No,1,277381,Self-Employed,48,Rent,174690,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_73,194890449318,ABCDE3438F,5,24328,Yes,1,163766,Employed,44,No Property,236987,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_937,325193953449,ABCDE4704F,0,43503,Yes,2,25749,Employed,21,Own,100772,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_183,558755619818,ABCDE7283F,0,17275,No,1,98482,Employed,68,Own,57867,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_239,110912728919,ABCDE8473F,3,7964,No,0,249003,Employed,18,No Property,242816,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_122,218804751244,ABCDE7116F,0,26991,Yes,0,27426,Self-Employed,50,Own,112687,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_61,902552962672,ABCDE4897F,0,16364,No,1,101604,Employed,38,Rent,96151,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_140,831316732214,ABCDE6005F,4,46578,No,0,201761,Employed,34,No Property,185744,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_399,687393241045,ABCDE5247F,2,90200,Yes,2,213976,Self-Employed,38,Own,172885,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_429,585920884215,ABCDE2643F,1,95018,No,1,103297,Unemployed,66,Own,98122,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_899,439665182767,ABCDE2154F,5,51344,No,1,199855,Employed,38,No Property,119038,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_566,445770839790,ABCDE1025F,0,95225,No,1,250105,Employed,45,Own,237137,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_461,702984602569,ABCDE9282F,5,96920,Yes,1,88607,Unemployed,45,No Property,91150,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_838,985743684777,ABCDE3282F,3,14137,Yes,2,133556,Self-Employed,54,Rent,111091,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_339,165410888965,ABCDE6951F,3,61493,No,0,88995,Unemployed,23,No Property,114508,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_838,304328985787,ABCDE1357F,5,53425,No,1,81808,Employed,45,No Property,20638,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,YES
Person_42,951842020085,ABCDE5243F,0,92539,No,0,259146,Employed,73,No Property,151780,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_565,692292847711,ABCDE7209F,3,42567,Yes,1,109995,Unemployed,46,Rent,42039,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_471,271944514455,ABCDE9858F,5,40868,No,1,115828,Employed,69,Own,26562,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_601,745076965457,ABCDE8976F,5,77580,No,1,243260,Self-Employed,44,Rent,233624,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,NO
Person_638,969029856411,ABCDE4203F,3,52721,No,1,94335,Employed,30,Own,107322,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_347,333814031128,ABCDE3559F,0,25365,Yes,1,51412,Employed,74,No Property,52422,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_258,760648030476,ABCDE1790F,4,9087,Yes,0,96429,Employed,21,No Property,47573,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_286,285507206543,ABCDE9723F,2,64273,Yes,0,286836,Employed,30,Rent,108475,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,NO
Person_141,548686879185,ABCDE7506F,0,61853,No,0,121952,Unemployed,21,No Property,105704,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_800,161237423636,ABCDE4529F,4,64818,Yes,2,132760,Employed,66,Rent,116735,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_488,115662405264,ABCDE3677F,0,14903,No,2,40728,Employed,37,Own,135546,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_740,155282243296,ABCDE1762F,1,61298,Yes,2,97507,Self-Employed,40,Rent,117057,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_131,983396114509,ABCDE6856F,0,25838,Yes,0,277930,Employed,20,Rent,124375,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_31,350383946459,ABCDE5088F,2,96146,No,0,284513,Employed,23,Own,200253,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_456,195904156332,ABCDE4886F,3,59467,Yes,0,153977,Employed,53,Rent,370578,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_260,283067026937,ABCDE1253F,2,16326,Yes,0,172804,Employed,20,Own,374360,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,NO
Person_223,386615285267,ABCDE3994F,0,57856,No,1,95306,Employed,74,Rent,38490,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_294,346762569394,ABCDE1006F,0,68528,Yes,2,141271,Unemployed,49,No Property,24104,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_706,509697391880,ABCDE1039F,1,43186,Yes,2,173178,Unemployed,48,Rent,399627,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_487,242757776690,ABCDE4560F,1,45157,Yes,0,228130,Self-Employed,23,Own,138749,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_75,336399569923,ABCDE2048F,2,75804,No,1,270166,Self-Employed,21,Own,339383,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_846,417261184521,ABCDE2410F,5,60545,Yes,1,287853,Employed,46,Rent,348977,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_268,833679967868,ABCDE8834F,2,34631,No,2,242973,Employed,75,No Property,311930,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_251,786419302290,ABCDE3740F,0,43827,No,1,45045,Employed,31,Own,32688,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_398,909186125901,ABCDE8967F,4,30044,Yes,1,92276,Unemployed,47,Rent,67273,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_149,486907395412,ABCDE5901F,0,23144,No,2,40132,Employed,36,Rent,111999,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_3,969025314992,ABCDE7746F,5,75094,No,0,152817,Employed,68,Rent,250259,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_627,474095785635,ABCDE9786F,4,26664,No,2,54012,Unemployed,29,Rent,114769,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_537,314283712536,ABCDE8429F,0,28217,Yes,0,216839,Self-Employed,48,No Property,115534,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_459,803110306957,ABCDE1737F,5,41882,Yes,1,177020,Employed,31,No Property,329617,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_501,621618923618,ABCDE8064F,3,88808,No,1,282320,Self-Employed,73,Rent,131266,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_330,191830796418,ABCDE3674F,1,20556,Yes,0,223229,Self-Employed,52,No Property,269674,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_16,228590246308,ABCDE5785F,2,46332,No,2,119056,Employed,39,No Property,120415,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_655,994271483816,ABCDE6401F,3,89942,No,1,198278,Self-Employed,41,Rent,223760,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_629,154881366000,ABCDE3899F,1,63171,No,1,135429,Unemployed,32,Own,135098,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_649,244812429952,ABCDE9873F,3,50763,No,2,80483,Employed,59,No Property,29661,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_768,580783734918,ABCDE4347F,5,27504,Yes,1,286077,Employed,43,Rent,326098,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_576,509903659300,ABCDE3974F,4,88687,No,0,27314,Unemployed,60,Rent,126483,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_831,509223800769,ABCDE3974F,0,24689,No,1,182991,Unemployed,35,Rent,325582,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Divorced,YES
Person_178,404802494199,ABCDE9764F,2,97123,No,0,247550,Unemployed,52,Rent,305512,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_553,776859145586,ABCDE4230F,0,71681,Yes,2,194467,Employed,73,Rent,326721,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,YES
Person_447,464516573981,ABCDE4497F,2,22613,Yes,2,126493,Self-Employed,27,Rent,41796,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Divorced,YES
Person_589,702446191910,ABCDE4083F,2,26865,No,2,46966,Self-Employed,31,Own,65811,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_55,270016371933,ABCDE3779F,2,85914,Yes,1,67460,Employed,31,Own,109758,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_543,611827572883,ABCDE9172F,5,33666,Yes,1,93939,Unemployed,26,No Property,147326,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,YES
Person_962,961852677060,ABCDE6373F,0,49849,No,0,238877,Unemployed,19,No Property,269064,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_602,101922660192,ABCDE1989F,0,54910,No,0,28330,Self-Employed,61,No Property,47757,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_86,254314373484,ABCDE9307F,0,78263,No,2,61783,Employed,55,No Property,48766,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_841,105705411433,ABCDE5048F,4,80911,Yes,0,148696,Employed,43,Own,103076,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_280,305557137595,ABCDE4755F,3,17581,No,0,118608,Employed,65,No Property,94602,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Widowed,YES
Person_828,822589014967,ABCDE2456F,2,59174,No,0,74418,Unemployed,59,No Property,81302,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_324,481411812977,ABCDE7524F,0,91815,No,0,199864,Employed,71,No Property,340985,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_981,752060918686,ABCDE1739F,2,32175,No,0,131702,Unemployed,26,No Property,107467,Ministry Of Agriculture and Farmers Welfare,RKVY,Widowed,YES
Person_471,338325955209,ABCDE7416F,3,50527,No,0,226827,Employed,70,No Property,122537,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_18,957619267326,ABCDE9632F,1,80192,No,1,267722,Unemployed,46,Own,174085,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_393,157892115219,ABCDE1771F,5,7584,No,0,117498,Self-Employed,56,No Property,113650,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,YES
Person_357,211277941682,ABCDE3223F,1,80263,Yes,0,68857,Employed,26,Own,143198,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_267,473190330092,ABCDE7323F,0,27299,No,1,120479,Employed,54,Own,126496,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_212,486970615957,ABCDE7425F,0,16075,Yes,2,213987,Unemployed,55,Own,154599,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_769,805942895051,ABCDE2947F,2,26878,No,1,293706,Employed,29,Own,105734,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_788,276360248232,ABCDE9198F,3,13634,Yes,1,179481,Employed,47,Own,234758,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_13,919490478845,ABCDE1966F,1,62733,Yes,1,89053,Self-Employed,50,Rent,118764,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_26,627619541695,ABCDE3011F,2,67733,Yes,0,259145,Employed,23,Rent,106508,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_107,631639178795,ABCDE6673F,2,48793,No,1,227292,Self-Employed,58,Own,117090,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Married,NO
Person_849,662363749167,ABCDE7494F,1,58597,No,0,252819,Employed,32,No Property,270208,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_612,126601435642,ABCDE8154F,1,64679,No,1,43861,Employed,24,Rent,96808,Ministry Of Agriculture and Farmers Welfare,RKVY,Divorced,YES
Person_103,577337403385,ABCDE7474F,0,47300,Yes,1,197110,Employed,44,Rent,268196,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_330,275292348798,ABCDE1666F,0,54409,No,0,258333,Employed,35,Rent,154615,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_66,794098896827,ABCDE8300F,4,20908,Yes,2,78899,Employed,70,No Property,87642,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_749,748148957316,ABCDE3467F,4,70205,Yes,1,158613,Unemployed,36,Rent,184189,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_564,918997225536,ABCDE1356F,4,90523,Yes,1,202516,Unemployed,30,Rent,142371,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_852,827552867266,ABCDE2731F,0,87620,Yes,0,245064,Employed,46,Own,374378,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_877,901339237989,ABCDE3243F,1,78863,Yes,1,158802,Unemployed,32,Own,380904,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,NO
Person_538,206603336897,ABCDE3614F,2,90336,No,0,66408,Self-Employed,64,Rent,131518,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Married,YES
Person_799,975021925629,ABCDE1458F,0,70933,No,2,91633,Employed,52,No Property,50506,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Divorced,YES
Person_157,240599736142,ABCDE3007F,5,9729,No,2,204345,Self-Employed,39,No Property,283467,Ministry Of Chemicals And Fertilizers,Fertilizer Subsidy,Widowed,NO
Person_1000,490656378853,ABCDE2137F,1,91798,Yes,2,201885,Self-Employed,68,No Property,372680,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_976,169720638089,ABCDE2807F,1,18103,Yes,0,251363,Self-Employed,21,No Property,243632,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
Person_232,487751868348,ABCDE6195F,2,92021,Yes,2,288380,Unemployed,60,No Property,124606,Ministry Of Agriculture and Farmers Welfare,RKVY,Married,NO
Person_454,196839222095,ABCDE6414F,5,81133,No,1,68446,Employed,61,Own,41673,Ministry Of Chemicals And Fertilizers,Nutrient-Based Subsidy,Widowed,YES
Person_498,973272963473,ABCDE7059F,3,55037,Yes,1,221828,Unemployed,50,Rent,334903,Ministry Of Agriculture and Farmers Welfare,PM-Kisan,Married,NO
